CUID,System Code,Rd_Number,Rd_Section,City_Street,Crash Date,Crash Time,Agency Id,City,County,Latitude,Longitude,Location 1,Link,Location 2,Location,Road Description,First HE,Second HE,Third HE,Fourth HE,MHE,Crash Type,Approach Overtaking Turn,Wild Animal,Number Killed,Number Injured,Injury 00,Injury 01,Injury 02,Injury 03,Injury 04,Total Vehicles,Secondary Crash,Construction Zone,School Zone,Road Contour Curves,Road Contour Grade,Road Condition,Lighting Conditions,Weather Condition,Weather Condition 2,Lane Position,TU-1 Direction,TU-2 Direction,TU-1 Movement,TU-2 Movement,TU-1 Type,TU-2 Type,TU-1 Special Function,TU-2 Special Function,TU-1 Autonomous Vehicle,TU-2 Autonomous Vehicle,TU-1 Hit And Run,TU-2 Hit And Run,TU-1 Speed Limit,TU-2 Speed Limit,TU-1 Estimated Speed,TU-2 Estimated Speed,TU-1 Speed,TU-2 Speed,TU-1 Driver Action,TU-2 Driver Action,TU-1 Human Contributing Factor,TU-2 Human Contributing Factor,TU-1 Age,TU-2 Age,TU-1 Sex ,TU-2 Sex,TU-1 Safety System Available ,TU-2 Safety System Available ,TU-1 Safety restraint Use,TU-2 Safety restraint Use,TU-1 Safety Helmet,TU-2  Safety Helmet,TU-1 Alcohol Suspected,TU-2 Alcohol Suspected,TU-1  Marijuana Suspected,TU-2 Marijuana Suspected,TU-1 Other Drugs Suspected ,TU-2 Other Drugs Suspected ,TU-1 NM Direction,TU-2 NM Direction,TU-1 NM Movement,TU-2 NM Movement,TU-1 NM Facility Available,TU-2 NM Facility Available,TU-1 NM Location ,TU-2 NM Location ,TU-1 NM Type,TU-2 NM Type,TU-1 NM Age ,TU-2 NM Age ,TU-1 NM Sex ,TU-2 NM Sex ,TU-1 NM Action ,TU-2 NM Action ,TU-1 NM Human Contributing Factor ,TU-2 NM Human Contributing Factor ,TU-1 NM Safety Helmet ,TU-2 NM Safety Helmet ,TU-1 NM Alcohol Suspected ,TU-2 NM Alcohol Suspected ,TU-1 NM Marijuana Suspected ,TU-2 NM Marijuana Suspected ,TU-1 NM Other Drugs Suspected ,TU-2 NM Other Drugs Suspected ,Record Status,Processing Status,Last Updated
1379079,County Road,4700,ROXBO,FLAMI,4/29/2025,10:28:00,DSO,,DOUGLAS,39.514071,-105.054485,ROXBOROUGH PARK RD,00500FS,FLAMINGO WY,Ran off left side,Driveway Access Related,Light Pole/Utility Pole,,,,Light Pole/Utility Pole,Light Pole/Utility Pole,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Sand/Gravel,Daylight,Clear,,WRS,North,,Backing,,SUV,,No Special Function,,No Automation,,TRUE,FALSE,20,0,5,0,0,0,Careless Driving ,,Distracted - Other Interior,,28,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 15 2025 12:44AM
1534362,Interstate Highway,025A,165.534,,4/29/2025,12:50:00,CSP,,DOUGLAS,39.16005,-104.8553,I-25,AT,MM 165.534,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,TRUE,FALSE,Straight,Level,Dry,Daylight,Clear,,S02,South,South,Going Straight,Slowing,SUV,"Medium/Heavy Trucks, GVWR/GCWR 16,001 or over",No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,20,10,0,10,Followed Too Closely,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,22,64,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 12 2025 12:51AM
1377177,County Road,4700,LINCO,DUTCH,4/29/2025,15:06:00,DSO,,DOUGLAS,39.539526,-104.910041,E LINCOLN AVE,00015FW,DUTCH CREEK ST,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,W01,West,West,Going Straight,Slowing,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,35,20,35,31,Other Contributing Action (Describe in Narrative),No Contributing Action,Distracted - Manipulating Electronic Device,No Apparent Contributing Factor,57,46,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 15 2025 12:44AM
1377280,Interstate Highway,025A,185.103,N,4/29/2025,16:03:00,CRPD,CASTLE ROCK,DOUGLAS,39.424186,-104.878085,CASTLE ROCK PKWY,AT,PROMENADE PKWY,On Roadway,Roundabout,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,,East,South,Entering Traffic Way/Merge,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,15,20,0,0,Failed to Yield ROW,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,62,38,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 15 2025 12:43AM
1539058,City Street,1038,TWENT,PINEL,4/29/2025,17:17:00,PPD,PARKER,DOUGLAS,39.54391,-104.77538,S TWENTY MILE RD,AT,E PINE LN,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,West,South,Going Straight,Going Straight,Pickup Truck/Utility Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,40,40,10,35,10,Careless Driving ,No Contributing Action,Distracted - Other Interior,No Apparent Contributing Factor,39,28,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 16 2025 12:48AM
1538284,Interstate Highway,025A,191.672,,4/29/2025,17:26:00,LNTRPD,LONE TREE,DOUGLAS,39.517245,-104.867566,I-25,0.40MS,RIDGEGATE PKWY,On Roadway,Non-Intersection,Vehicle Debris or Cargo,,,,Vehicle Debris or Cargo,Vehicle Debris or Cargo,Not Applicable,,0,2,0,1,1,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Cloudy,,N01,South,North,Going Straight,Going Straight,"Medium/Heavy Trucks, GVWR/GCWR 10,001 or Over",SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,75,75,65,65,65,65,Other Contributing Action (Describe in Narrative),No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,45,56,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 16 2025 12:47AM
1378406,County Road,4700,SGTJO,TOWNC,4/29/2025,17:27:00,DSO,,DOUGLAS,39.54947,-105.00148,SGT JON STILES DR,AT,TOWN CENTER DR,On Roadway,At Intersection,Front to Side,Curb,,,Front to Side,Broadside,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,E01,East,North,Going Straight,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,12,40,20,40,18,40,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,16,16,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 15 2025 12:44AM
1377283,City Street,0185,FOOTH,WILLO,4/29/2025,17:53:00,CRPD,CASTLE ROCK,DOUGLAS,39.396258,-104.91083,FOOTHILLS DR,00060FS,WILLOW RUN DR,On Roadway,Intersection Related,Bicycle/Motorized Bicycle,,,,Bicycle/Motorized Bicycle,Bicycle/Motorized Bicycle,Not Applicable,,0,1,1,0,1,0,0,1,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Cloudy,,,,North,,Stopped in Traffic,,Pickup Truck/Utility Van,,No Special Function,,No Automation,FALSE,FALSE,0,35,0,0,0,0,,No Contributing Action,,No Apparent Contributing Factor,,61,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,North,,Passing,,,,Travel Lane – Other Location,,Bicyclist,,22,,M,,Improper Passing,,No Apparent Contributing Factor,,Helmet Properly used,,No - Observed,,Marijuana Not Suspected,,No - Observed,,Coded,Completed,Jul 15 2025 12:43AM
1538776,City Street,1038,HESSR,CHAMB,4/30/2025,06:49:00,PPD,PARKER,DOUGLAS,39.493003,-104.80104,E HESS RD,E/O,S CHAMBERS RD,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W03,West,West,Slowing,Stopped in Traffic,Pickup Truck/Utility Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,40,15,0,15,0,Careless Driving ,No Contributing Action,,No Apparent Contributing Factor,24,21,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 16 2025 12:48AM
1538781,City Street,1038,HILLT,LEGEN,4/30/2025,07:35:00,PPD,PARKER,DOUGLAS,39.48903,-104.72832,E HILLTOP RD,AT,S LEGEND HIGH SCHOOL,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,2,0,0,2,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,W02,East,West,Making Left Turn,Going Straight,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,Unknown,Unknown,FALSE,FALSE,45,45,15,40,15,40,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,44,55,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 16 2025 12:48AM
1535611,Interstate Highway,025A,192.083,,4/30/2025,08:36:00,LNTRPD,LONE TREE,DOUGLAS,39.523061,-104.867242,I-25,AT,RIDGEGATE PKWY,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,,N01,North,North,Going Straight,Going Straight,Pickup Truck/Utility Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,75,75,50,50,60,55,Followed Too Closely,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,72,46,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,,,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 16 2025 12:47AM
1377484,State Highway,470A,21.11,D,4/30/2025,09:30:00,CSP,,DOUGLAS,39.56374,-104.95976,C-470 WB OFF RAMP,00150FE,S UNIVERSITY BLVD,On Roadway,Ramp,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,W03,West,West,Changing Lanes,Going Straight,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,5,5,5,5,No Contributing Action,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,60,27,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 16 2025 10:47PM
1378584,State Highway,085B,197.354,,4/30/2025,10:24:00,CSP,,DOUGLAS,39.52298,-105.02717,S SANTA FE DR,AT,MM 197.354,On Roadway,Non-Intersection,Wild Animal,,,,Wild Animal,Wild Animal,Not Applicable,DEER,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N01,North,,Going Straight,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,55,0,55,0,30,0,No Contributing Action,,No Apparent Contributing Factor,,40,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 16 2025  9:46PM
1377544,County Road,4700,HIGHL,BROAD,4/30/2025,11:14:00,DSO,,DOUGLAS,39.549446,-104.991593,E HIGHLANDS RANCH PKWY,00005FN,S BROADWAY,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N03,North,North,Backing,Stopped in Traffic,SUV,SUV,No Special Function,No Special Function,Driver Assistance,Driver Assistance,FALSE,FALSE,45,45,2,0,0,0,Other Contributing Action (Describe in Narrative),No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,33,52,F,F,Child Restraint – Rear Facing,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 15 2025 12:44AM
1378631,County Road,4700,PINED,PINEL,4/30/2025,18:04:00,DSO,,DOUGLAS,39.54412,-104.75581,PINE DR,AT,PINE LN,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N01,North,East,Going Straight,Making Left Turn,SUV,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,10,5,10,5,Failed to Yield ROW,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,18,78,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 15 2025 12:44AM
1536218,City Street,0817,RIDGE,CABEL,4/30/2025,18:26:00,LNTRPD,LONE TREE,DOUGLAS,39.523647,-104.871826,RIDGEGATE PKWY,AT,CABELA DR,On Roadway,At Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Right,Uphill,Dry,Daylight,Clear,,W01,West,West,Going Straight,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,40,20,25,40,10,Lane Violation,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,48,37,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Not Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 16 2025 12:48AM
1530217,State Highway,470A,18.972,,5/1/2025,00:44:00,CSP,,DOUGLAS,39.5592,-104.99765,C-470,AT,MM 18.972,Ran off right side,Non-Intersection,Light Pole/Utility Pole,,,,Light Pole/Utility Pole,Light Pole/Utility Pole,Not Applicable,,0,1,0,0,0,1,0,1,FALSE,FALSE,FALSE,Curve Left,Downhill,Wet,Dark – Lighted,Rain,,ERS,East,,Out of Control,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,65,0,65,0,0,0,Lane Violation,,Asleep or Fatigued,,30,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,Yes - SFST,,Marijuana Not Suspected,,No - SFST,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 16 2025 10:47PM
1377617,State Highway,086B,100.125,B,5/1/2025,09:23:00,CRPD,CASTLE ROCK,DOUGLAS,39.41329,-104.86561,FOUNDERS PKWY,AT,I-25 NB OFF RAMP SLIP TO EB,Vehicle crossed center median into opposing lanes,Ramp-related,Curb,Side to Side-Opposite Direction,Front to Side,,Front to Side,Broadside,Not Applicable,,0,0,3,0,0,0,0,3,FALSE,FALSE,FALSE,Curve Right,Level,Dry,Daylight,Clear,,W03,North,West,Making Right Turn,Stopped in Traffic,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,20,0,0,0,Careless Driving ,No Contributing Action,Age/Driver Ability,No Apparent Contributing Factor,70,49,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug 21 2025  3:54PM
1377627,City Street,0185,BLACK,FRONT,5/1/2025,11:38:00,CRPD,CASTLE ROCK,DOUGLAS,39.40045,-104.86036,BLACK FEATHER TRL,AT,FRONT ST,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,Cloudy,W01,West,East,Making Left Turn,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,20,35,0,0,Careless Driving ,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,49,64,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug  9 2025 12:13AM
1378545,State Highway,085B,200.420,,5/1/2025,14:55:00,CSP,,DOUGLAS,39.56497,-105.03325,C-470 WB OFF RAMP,AT,HWY 85,On Roadway,At Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,TRUE,FALSE,Straight,Level,Dry,Daylight,Cloudy,,W01,West,West,Making Left Turn,Making Left Turn,"Medium/Heavy Trucks, GVWR/GCWR 16,001 or over",SUV,No Special Function,No Special Function,No Automation,Partial Automation,FALSE,FALSE,40,40,15,15,10,10,Lane Violation,No Contributing Action,Distracted - Manipulating Vehicle Control,No Apparent Contributing Factor,68,46,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug 14 2025  5:53PM
1536245,City Street,0817,YOSEM,PARKM,5/1/2025,15:48:00,LNTRPD,LONE TREE,DOUGLAS,39.555707,-104.883453,YOSEMITE ST,00050FS,PARK MEADOWS DR,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,1,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N01,North,North,Going Straight,Stopped in Traffic,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,5,0,0,0,Careless Driving ,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,33,48,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 16 2025 12:48AM
1543396,Interstate Highway,025A,185.008,,5/1/2025,16:00:00,CSP,,DOUGLAS,39.42372,-104.87546,I-25,AT,MM 185.008,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,,N01,North,North,Going Straight,Slowing,Passenger Car/Passenger Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,75,75,75,5,75,5,Careless Driving ,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,23,55,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 12 2025 12:20AM
1539245,City Street,1038,STROH,MOTSE,5/1/2025,17:50:00,PPD,PARKER,DOUGLAS,39.47849,-104.77485,E STROH RD,AT,S MOTSENBOCKER RD,On Roadway,At Intersection,Front to Front,Overturning/Rollover,,,Front to Front,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Cloudy,,E01,South,West,Making Left Turn,Stopped in Traffic,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,40,45,0,45,0,Careless Driving ,No Contributing Action,Age/Driver Ability,No Apparent Contributing Factor,25,27,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),Yes - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug 11 2025 10:48PM
1377968,City Street,0185,MEADO,MEADO,5/1/2025,18:30:00,CRPD,CASTLE ROCK,DOUGLAS,39.40756,-104.89544,MEADOWS BLVD,AT,N MEADOWS DR,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,N01,East,West,Making Left Turn,Going Straight,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,10,45,10,45,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,29,51,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug  9 2025 12:23AM
1537856,City Street,0817,PARKM,LINCO,5/1/2025,18:48:00,LNTRPD,LONE TREE,DOUGLAS,39.5372,-104.87312,PARK MEADOWS DR,NO,LINCOLN AVE,Ran off right side,Non-Intersection,Curb,Tree,Embankment,Other Fixed Object (Describe in Narrative),Tree,Tree,Not Applicable,,0,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,Curve Left,Level,Dry,Daylight,Rain,Wind,,South,,Out of Control,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,40,0,45,0,45,0,Other Contributing Action (Describe in Narrative),,Other Factor (Describe in Narrative),,52,,F,,Shoulder and Lap Belt,,Not Used,,N/A (Cars/Trucks),,Yes - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug 11 2025  9:59PM
1539084,City Street,1038,TWENT,LINCO,5/1/2025,20:44:00,PPD,PARKER,DOUGLAS,39.53679,-104.77461,S TWENTY MILE RD,AT,E LINCOLN AVE,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Dark – Lighted,Rain,,S03,North,West,Going Straight,Going Straight,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,40,40,40,40,40,40,Failed to Stop at Signal,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,41,18,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 16 2025 12:47AM
1538236,Interstate Highway,025A,194.318,,5/2/2025,03:30:00,LNTRPD,LONE TREE,DOUGLAS,39.55541,-104.87062,I-25,AT,C-470,On Roadway,Non-Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,S02,South,South,Weaving,Going Straight,"Medium/Heavy Trucks, GVWR/GCWR 10,001 or Over",Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,65,65,65,65,65,65,Lane Violation,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,25,20,,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Unknown,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Other Method,No - Observed,Unknown,Marijuana Not Suspected,No - Other Method,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug 12 2025  6:59PM
