CUID,System Code,Rd_Number,Rd_Section,City_Street,Crash Date,Crash Time,Agency Id,City,County,Latitude,Longitude,Location 1,Link,Location 2,Location,Road Description,First HE,Second HE,Third HE,Fourth HE,MHE,Crash Type,Approach Overtaking Turn,Wild Animal,Number Killed,Number Injured,Injury 00,Injury 01,Injury 02,Injury 03,Injury 04,Total Vehicles,Secondary Crash,Construction Zone,School Zone,Road Contour Curves,Road Contour Grade,Road Condition,Lighting Conditions,Weather Condition,Weather Condition 2,Lane Position,TU-1 Direction,TU-2 Direction,TU-1 Movement,TU-2 Movement,TU-1 Type,TU-2 Type,TU-1 Special Function,TU-2 Special Function,TU-1 Autonomous Vehicle,TU-2 Autonomous Vehicle,TU-1 Hit And Run,TU-2 Hit And Run,TU-1 Speed Limit,TU-2 Speed Limit,TU-1 Estimated Speed,TU-2 Estimated Speed,TU-1 Speed,TU-2 Speed,TU-1 Driver Action,TU-2 Driver Action,TU-1 Human Contributing Factor,TU-2 Human Contributing Factor,TU-1 Age,TU-2 Age,TU-1 Sex ,TU-2 Sex,TU-1 Safety System Available ,TU-2 Safety System Available ,TU-1 Safety restraint Use,TU-2 Safety restraint Use,TU-1 Safety Helmet,TU-2  Safety Helmet,TU-1 Alcohol Suspected,TU-2 Alcohol Suspected,TU-1  Marijuana Suspected,TU-2 Marijuana Suspected,TU-1 Other Drugs Suspected ,TU-2 Other Drugs Suspected ,TU-1 NM Direction,TU-2 NM Direction,TU-1 NM Movement,TU-2 NM Movement,TU-1 NM Facility Available,TU-2 NM Facility Available,TU-1 NM Location ,TU-2 NM Location ,TU-1 NM Type,TU-2 NM Type,TU-1 NM Age ,TU-2 NM Age ,TU-1 NM Sex ,TU-2 NM Sex ,TU-1 NM Action ,TU-2 NM Action ,TU-1 NM Human Contributing Factor ,TU-2 NM Human Contributing Factor ,TU-1 NM Safety Helmet ,TU-2 NM Safety Helmet ,TU-1 NM Alcohol Suspected ,TU-2 NM Alcohol Suspected ,TU-1 NM Marijuana Suspected ,TU-2 NM Marijuana Suspected ,TU-1 NM Other Drugs Suspected ,TU-2 NM Other Drugs Suspected ,Record Status,Processing Status,Last Updated
2429835,County Road,4700,MONAR,TENBY,7/16/2025,18:23:00,DSO,,DOUGLAS,39.46737,-104.8956,MONARCH BLVD,00517FS,TENBY WAY,Ran off right side,Non-Intersection,Curb,Sign,Curb,Tree,Tree,Sign,Not Applicable,,0,1,0,1,0,0,0,1,FALSE,FALSE,FALSE,Curve Left,Level,Dry,Daylight,Clear,,S01,South,,Negotiating a Curve,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,30,0,40,0,0,0,Careless Driving ,,Driver Inexperience,,17,,M,,Shoulder and Lap Belt,,Properly Used,,,,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 22 2025  4:24PM
2432355,County Road,4700,VALLE,CEDAR,7/16/2025,20:51:00,DSO,,DOUGLAS,39.51947,-104.9382,VALLEYBROOK CIR,00082FNE,CEDARPOINT PL,On Roadway,Non-Intersection,Parked Motor Vehicle,Parked Motor Vehicle,,,Parked Motor Vehicle,Parked Motor Vehicle,Not Applicable,,0,1,0,1,0,0,0,3,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Dark – Unlighted,Clear,,SRS,Southwest,Southeast,Going Straight,Parked,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,25,25,40,0,0,0,Lane Violation,,No Apparent Contributing Factor,,52,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,Yes - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 23 2025  9:19PM
2433041,County Road,4700,INSPI,PINEY,7/16/2025,20:57:00,DSO,,DOUGLAS,39.55071,-104.67956,INSPIRATION DR,AT,PINEY LAKE RD,"Ran off ""T"" intersection",At Intersection,Sign,Embankment,,,Sign,Sign,Not Applicable,,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Lighted,Clear,,E01,East,,Making Left Turn,,Unknown ,,No Special Function,,Unknown,,TRUE,FALSE,40,0,40,0,0,0,Disregarded Other Device/Sign/Markings,,Not Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:53PM
2430934,County Road,4700,LINCO,CHAMB,7/16/2025,22:04:00,DSO,,DOUGLAS,39.53652,-104.81191,E LINCOLN AVE,AT,S CHAMBERS RD,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Lighted,Clear,Wind,W01,West,East,Going Straight,Making Left Turn,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,Driver Assistance,No Automation,FALSE,FALSE,45,45,15,15,10,15,Failed to Stop at Signal,No Contributing Action,Age/Driver Ability,No Apparent Contributing Factor,16,33,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:28PM
2430772,County Road,4700,CASTL,HAVAN,7/17/2025,8:11:00,DSO,,DOUGLAS,39.47145,-104.86829,E CASTLE PINES PKWY,AT,S HAVANA ST,On Roadway,At Intersection,Front to Front,,,,Front to Front,Approach Turn,Approach Turn,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W02,East,West,Making U-Turn,Going Straight,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,Driver Assistance,Driver Assistance,FALSE,FALSE,40,40,25,40,0,35,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,64,44,M,F,Shoulder and Lap Belt,Child Restraint – Forward Facing,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025 12:13AM
2433515,County Road,4700,ANDRE,TWYLB,7/17/2025,20:36:00,DSO,,DOUGLAS,39.14781,-104.84902,ANDREWS RD,0.52MS,TWYLBY RD,On Roadway,Non-Intersection,Overturning/Rollover,Ground,,,Ground,,Not Applicable,,1,2,1,0,2,0,1,1,FALSE,FALSE,FALSE,Straight,Level,Sand/Gravel,Dark – Unlighted,Clear,,S01,South,South,Passing,Going Straight,Pickup Truck/Utility Van,"Medium/Heavy Trucks, GVWR/GCWR 10,001 or Over",No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,30,30,65,30,0,0,Reckless Driving,No Contributing Action,Not Observed,No Apparent Contributing Factor,22,52,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),Yes - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,New,Normalized,Aug  4 2025  6:18PM
2433783,County Road,4700,AVENT,ALNWI,7/18/2025,14:33:00,DSO,,DOUGLAS,39.5441,-104.80047,AVENTERRA PKWY,00298FNW,ALNWICK WAY,Ran off right side,Non-Intersection,Curb,Fence,Fence,Tree,Tree,Fence,Not Applicable,,0,2,0,1,0,1,0,1,FALSE,FALSE,FALSE,Curve Left,Downhill,Dry,Daylight,Clear,,E02,East,,Going Straight,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,35,0,40,0,0,0,Lane Violation,,Driver Inexperience,,22,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025 12:06AM
2432107,County Road,4700,INVER,INVER,7/18/2025,21:13:00,DSO,,DOUGLAS,39.56497,-104.86555,INVERNESS PKWY,AT,INVERNESS WAY S,On Roadway,At Intersection,Front to Front,,,,Front to Front,Approach Turn,Approach Turn,,0,1,1,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Lighted,Clear,,N02,South,North,Making Left Turn,Going Straight,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,30,30,15,20,0,15,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,29,31,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 22 2025  4:16PM
2432251,County Road,4700,SPRUC,UPPER,7/18/2025,21:51:00,DSO,,DOUGLAS,39.24248,-104.88328,SPRUCE MOUNTAIN RD,AT,UPPER LAKE GULCH RD,On Roadway,At Intersection,Wild Animal,,,,Wild Animal,Wild Animal,Not Applicable,DEER,0,0,3,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Unlighted,Clear,,N01,South,,Going Straight,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,45,0,45,0,45,0,No Contributing Action,,No Apparent Contributing Factor,,42,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  3:42PM
2432150,County Road,4700,TOMAH,TOMAH,7/19/2025,10:34:00,DSO,,DOUGLAS,39.29145,-104.92019,TOMAH RD,00050FE,TOMAH FOREST RD,On Roadway,Non-Intersection,Front to Side,,,,Front to Side,Overtaking Turn,Overtaking Turn,,0,0,6,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,West,West,Making U-Turn,Going Straight,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,40,20,45,10,45,Improper Turn,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,35,43,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Other Method,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Other Method,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  3:48PM
2430741,County Road,4700,LAKES,PINEV,7/19/2025,14:56:00,DSO,,DOUGLAS,39.52029,-105.02422,LAKESIDE DR,00908FW,PINEVIEW DR,Ran off right side,Non-Intersection,Large Rocks or Boulder,Mailbox,,,Large Rocks or Boulder,Large Rocks or Boulder,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Curve Left,Level,Dry,Daylight,Clear,,SRS,Southeast,,Negotiating a Curve,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,25,0,25,0,0,0,Lane Violation,,Age/Driver Ability,,83,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:57PM
2432106,County Road,4700,UNIVE,QUEBE,7/19/2025,16:19:00,DSO,,DOUGLAS,39.54195,-104.9134,S UNIVERSITY BLVD,00045FE,S QUEBEC ST,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W02,West,West,Going Straight,Stopped in Traffic,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,5,0,0,0,Followed Too Closely,No Contributing Action,Distracted - Other Interior,No Apparent Contributing Factor,68,30,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 23 2025 12:12AM
2430794,County Road,4700,HIGHL,WILDC,7/19/2025,17:46:00,DSO,,DOUGLAS,39.53621,-105.01669,W HIGHLANDS RANCH PKWY,01314FE,W WILDCAT RESERVE PKWY,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,,W01,West,East,Making Left Turn,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,12,45,12,45,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,36,19,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  4:00PM
2432157,County Road,4700,CASTL,DEERC,7/19/2025,19:24:00,DSO,,DOUGLAS,39.46985,-104.90656,W CASTLE PINES PKWY,AT,DEER CLOVER WAY,On Roadway,At Intersection,Front to Side,Overturning/Rollover,,,Front to Side,Overtaking Turn,Overtaking Turn,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,West,West,Making U-Turn,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,20,20,10,20,10,0,Improper Turn,No Contributing Action,Not Observed,No Apparent Contributing Factor,28,27,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  3:54PM
2431150,County Road,4700,BEARR,EAGLE,7/21/2025,9:44:00,DSO,,DOUGLAS,39.50201,-105.03546,BEAR RIVER ST,AT,EAGLE RIVER ST,On Roadway,At Intersection,Front to Side,,,,Front to Side,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N01,North,North,Going Straight,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,30,30,30,30,10,30,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,58,26,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 17 2025 12:36AM
2433039,County Road,4700,GREEN,GREEN,7/21/2025,15:00:00,DSO,,DOUGLAS,39.55453,-104.95758,GREEN MEADOWS LN,00106FS,GREEN MEADOWS DR,On Roadway,Non-Intersection,Parked Motor Vehicle,,,,Parked Motor Vehicle,Parked Motor Vehicle,Not Applicable,,0,0,0,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Left,Level,Dry,Daylight,Clear,,N01,North,North,Going Straight,Parked,Unknown ,SUV,No Special Function,,Unknown,No Automation,TRUE,FALSE,30,30,30,0,0,0,Careless Driving ,,Not Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:51PM
2432236,County Road,4700,SULTO,PRAIR,7/22/2025,7:00:00,DSO,,DOUGLAS,39.54732,-104.96324,SULTON CT,00125FW,PRAIRIE VIEW DR,On Roadway,Non-Intersection,Parked Motor Vehicle,,,,Parked Motor Vehicle,Parked Motor Vehicle,Not Applicable,,0,0,0,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Left,Level,Dry,Daylight,Clear,,W01,West,West,Negotiating a Curve,Parked,Unknown ,SUV,No Special Function,No Special Function,No Automation,High Automation,TRUE,FALSE,25,25,10,0,0,0,Careless Driving ,,Not Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  3:44PM
2432207,County Road,4700,DUTCH,LINCO,7/22/2025,12:46:00,DSO,,DOUGLAS,39.53938,-104.90997,DUTCH CREEK ST,00051FSW,E LINCOLN AVE,On Roadway,Intersection Related,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N01,Southwest,Northeast,Making U-Turn,Going Straight,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,Driver Assistance,No Automation,FALSE,FALSE,25,25,5,10,0,0,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,45,62,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025 12:13AM
2433128,County Road,4700,MOORE,TITAN,7/22/2025,14:12:00,DSO,,DOUGLAS,39.50729,-105.02676,MOORE RD,AT,TITAN RD,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N03,North,North,Making Right Turn,Making Right Turn,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,10,5,0,5,Careless Driving ,No Contributing Action,Not Observed,No Apparent Contributing Factor,57,43,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  9:03PM
2432244,County Road,4700,CASTL,DEERC,7/22/2025,18:20:00,DSO,,DOUGLAS,39.46983,-104.90707,W CASTLE PINES PKWY,00370FW,DEER CLOVER WAY,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Left,Downhill,Wet,Daylight,Rain,,E01,East,East,Slowing,Stopped in Traffic,Pickup Truck/Utility Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,30,30,5,0,5,0,Followed Too Closely,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,41,56,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Not Used,N/A (Cars/Trucks),N/A (Cars/Trucks),Yes - SFST,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - SFST,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  3:54PM
2432242,State Highway,067E,117.399,,7/23/2025,13:45:00,DSO,,DOUGLAS,39.37729,-105.09264,HWY 67,00269FE,N RAMPART RANGE RD,Ran off right side,Non-Intersection,Ditch,Overturning/Rollover,,,Overturning/Rollover,Ditch,Not Applicable,,0,1,0,0,0,1,0,1,FALSE,FALSE,FALSE,Curve Left,Downhill,Dry,Daylight,Cloudy,,ERS,East,,Negotiating a Curve,,Motorcycle,,No Special Function,,No Automation,,TRUE,FALSE,30,0,45,0,40,0,Speeding,,Driver Unfamiliar With Area,,31,,F,,N/A (e.g. Motorcycle),,Properly Used,,Helmet Properly used,,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025 10:53PM
2432966,County Road,4700,KENDR,TOWNC,7/24/2025,16:37:00,DSO,,DOUGLAS,39.55112,-105.00821,KENDRICK CASTILLO WAY,00050FN,TOWN CENTER DR,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N03,North,North,Going Straight,Stopped in Traffic,Pickup Truck/Utility Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,20,0,0,0,Followed Too Closely,No Contributing Action,Not Observed,No Apparent Contributing Factor,26,23,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:55PM
2434017,County Road,4700,PARKE,DEERH,7/26/2025,20:48:00,DSO,,DOUGLAS,39.52201,-104.70382,E PARKER RD,AT,DEER HAVEN TRL,On Roadway,Non-Intersection,Wild Animal,,,,Wild Animal,Wild Animal,Not Applicable,DEER,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Unlighted,Clear,Clear,W01,West,,Going Straight,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,40,0,40,0,40,0,No Contributing Action,,No Apparent Contributing Factor,,21,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:34PM
2433768,County Road,4700,CASTL,VILLA,7/27/2025,11:33:00,DSO,,DOUGLAS,39.47224,-104.87607,E CASTLE PINES PKWY,AT,VILLAGE SQUARE LN,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,E03,East,West,Going Straight,Making Left Turn,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,40,20,5,15,5,Failed to Yield ROW,No Contributing Action,Driver Unfamiliar With Area,No Apparent Contributing Factor,51,50,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025 12:14AM
2432998,County Road,4700,BROAD,DADCL,7/27/2025,15:25:00,DSO,,DOUGLAS,39.56254,-104.98677,S BROADWAY,AT,DAD CLARK DR,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,1,1,0,1,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,,N03,North,South,Going Straight,Making Left Turn,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,50,20,40,20,Failed to Stop at Signal,No Contributing Action,Aggressive Driving,Looked/Did Not See,32,57,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 22 2025  4:36PM
2433413,County Road,4700,SSGCH,TOWNC,7/27/2025,18:12:00,DSO,,DOUGLAS,39.55052,-105.00233,SSG CHRIS FALKEL DR,AT,TOWN CENTER DR,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W02,West,North,Going Straight,Going Straight,SUV,SUV,No Special Function,No Special Function,Driver Assistance,Driver Assistance,FALSE,FALSE,15,35,10,40,8,40,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,18,23,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  3:43PM
2433434,County Road,4700,HIGHL,BROAD,7/28/2025,18:43:00,DSO,,DOUGLAS,39.54929,-104.99171,E HIGHLANDS RANCH PKWY,00040FW,S BROADWAY,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,E02,East,East,Going Straight,Stopped in Traffic,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,45,45,5,0,3,0,Followed Too Closely,No Contributing Action,Driver Emotionally Upset,No Apparent Contributing Factor,41,41,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Other Method,No - Observed,Unknown,Marijuana Not Suspected,No - Other Method,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:19PM
2435258,County Road,4700,WATER,LOUVI,7/29/2025,6:41:00,DSO,,DOUGLAS,39.46948,-105.0019,WATERTON RD,0.25MW,LOUVIERS BLVD,On Roadway,Non-Intersection,Overturning/Rollover,Ditch,,,Overturning/Rollover,Overturning/Rollover,Not Applicable,,0,1,0,0,0,1,0,1,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Dawn or Dusk,Clear,,W01,North,,Out of Control,,Motorcycle,,No Special Function,,No Automation,,FALSE,FALSE,50,0,78,0,0,0,Speeding,,Not Observed,,36,,M,,N/A (e.g. Motorcycle),,Unknown,,Unknown (Describe in Narrative),,No - Observed,,Unknown,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 23 2025  8:24PM
2433456,County Road,4700,DEBBI,CASTL,7/29/2025,13:42:00,DSO,,DOUGLAS,39.47224,-104.87607,DEBBIE LN,AT,E CASTLE PINES PKWY,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,2,0,0,2,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Cloudy,,E02,West,East,Making Left Turn,Going Straight,SUV,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,35,5,35,5,35,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,49,66,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025 12:12AM
