Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file
1261817,1/5/2025,2025,1807,C,0,0,0,1,Angle,Clear,Dark – Unlighted,Dry,Straight/Level,Crossover-Related,Crossover-Related,HWY 85,Primary,,189.459,-104.94426,39.435,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,1,,,colorado,State Highway,CSP,085B,HWY 85,MM 189.459,,crashlens_u5p9stw5.csv
1262135,1/5/2025,2025,2005,B,0,0,1,0,Angle,Clear,Dark – Lighted,Dry,Straight/Level,At Intersection,Intersection,E HIGHLANDS RANCH PKWY,NonVDOT secondary,E HIGHLANDS RANCH PKWY & S BROADWAY,,-104.99171,39.54929,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,1,,,colorado,County Road,DSO,4700,E HIGHLANDS RANCH PKWY,S BROADWAY,,crashlens_u5p9stw5.csv
1260345,1/6/2025,2025,0730,O,0,0,0,0,Fixed Object - Off Road,Fog,Dark – Unlighted,Dry,"Curve Right, Uphill",Non-Intersection,Non-Intersection,FERVID ST,NonVDOT secondary,,,-104.82299,39.42586,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Curb,Ran off left side,0,,,colorado,County Road,DSO,4700,FERVID ST,RECESS LN,,crashlens_u5p9stw5.csv
1260740,1/6/2025,2025,1032,O,0,0,0,0,Angle,Cloudy,Daylight,Dry,"Curve Left, Uphill",At Intersection,Intersection,CATTLETON CT,NonVDOT secondary,CATTLETON CT & HWY 85,,-104.867937,39.40087,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,CRPD,0185,CATTLETON CT,HWY 85,CASTLE ROCK,crashlens_u5p9stw5.csv
1261840,1/6/2025,2025,1125,O,0,0,0,0,Sideswipe - Same Direction,Cloudy,Daylight,Dry,"Curve Right, Downhill",Ramp,Ramp,I-25,Interstate,,184.233,-104.86704,39.41333,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25 NB ON RAMP,FOUNDERS PKWY,,crashlens_u5p9stw5.csv
1268650,1/6/2025,2025,1727,C,0,0,0,1,Rear End,Clear,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,S PARKER RD,Primary,,57.587,-104.75929,39.48922,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,PPD,083A,S PARKER RD,MM 57.587,PARKER,crashlens_u5p9stw5.csv
1261812,1/6/2025,2025,1730,O,0,0,0,0,Sideswipe - Same Direction,Cloudy,Dark – Lighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,183.000,-104.860166,39.396437,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 183,,crashlens_u5p9stw5.csv
1261836,1/6/2025,2025,1740,O,0,0,0,0,Rear End,Clear,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,C-470,Primary,,20.382,-104.97328,39.56468,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,470A,C-470,MM 20.382,,crashlens_u5p9stw5.csv
1266029,1/6/2025,2025,1740,O,0,0,0,0,Angle,Cloudy,Dark – Lighted,Dry,Straight/Level,At Intersection,Intersection,S BROADWAY,Primary,C-470 WB RAMPS & S BROADWAY,19.599,-104.988167,39.564916,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,CSP,470A,S BROADWAY,C-470 WB RAMPS,,crashlens_u5p9stw5.csv
1268940,1/6/2025,2025,1750,O,0,0,0,0,Rear End,Clear,Dark – Lighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,S PARKER RD,Primary,,57.822,-104.75989,39.49191,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E HESS RD,PARKER,crashlens_u5p9stw5.csv
1268944,1/6/2025,2025,1755,O,0,0,0,0,Bicyclist,Clear,Dark – Lighted,Dry,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,E PLAZA DR & S PARKER RD,60.220,-104.76621,39.52711,DOUGLAS,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Bicycle/Motorized Bicycle,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E PLAZA DR,PARKER,crashlens_u5p9stw5.csv
1265717,1/6/2025,2025,1758,O,0,0,0,0,Rear End,Clear,,Dry,"Curve Right, Uphill",Ramp,Ramp,I-25,Interstate,,195.003,-104.871206,39.565347,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,LNTRPD,025A,I-25 NB ON RAMP,COUNTY LINE RD,LONE TREE,crashlens_u5p9stw5.csv
1268921,1/6/2025,2025,1805,O,0,0,0,0,Rear End,Clear,Dark – Lighted,Dry,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,E LINCOLN AVE & S PARKER RD,60.914,-104.76806,39.53708,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E LINCOLN AVE,PARKER,crashlens_u5p9stw5.csv
1269081,1/6/2025,2025,1959,O,0,0,0,0,Angle,Clear,Dark – Lighted,Dry,Straight/Level,At Intersection,Intersection,MARKET ST,NonVDOT secondary,MARKET ST & S JORDAN RD,,-104.79348,39.54575,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,PPD,1038,MARKET ST,S JORDAN RD,PARKER,crashlens_u5p9stw5.csv
1270963,1/6/2025,2025,2106,O,0,0,0,0,Angle,Snow,Dark – Lighted,Dry,Downhill,At Intersection,Intersection,LINCOLN AVE,NonVDOT secondary,COMMONS ST & LINCOLN AVE,,-104.88214,39.53624,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Front,On Roadway,0,,,colorado,City Street,LNTRPD,0817,LINCOLN AVE,COMMONS ST,LONE TREE,crashlens_u5p9stw5.csv
1260698,1/7/2025,2025,0130,O,0,0,0,0,Fixed Object - Off Road,Snow,Dark – Lighted,Snowy,"Curve Left, Uphill",Non-Intersection,Non-Intersection,PRAIRIE HAWK DR,NonVDOT secondary,,,-104.876275,39.399347,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Other Fixed Object (Describe in Narrative),Ran off right side,0,,,colorado,City Street,CRPD,0185,PRAIRIE HAWK DR,VIRTUOSO LOOP,CASTLE ROCK,crashlens_u5p9stw5.csv
1261059,1/7/2025,2025,0637,O,0,0,0,0,Fixed Object - Off Road,Snow,Dawn or Dusk,Snowy,Downhill,Non-Intersection,Non-Intersection,FLINTWOOD RD,NonVDOT secondary,,,-104.681378,39.441631,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Light Pole/Utility Pole,Ran off right side,0,,,colorado,County Road,DSO,4700,FLINTWOOD RD,DEMOCRAT RD,,crashlens_u5p9stw5.csv
1269061,1/7/2025,2025,0655,O,0,0,0,0,Angle,Blowing Snow,Dark – Lighted,Snowy,Straight/Level,At Intersection,Intersection,S JORDAN RD,NonVDOT secondary,E MAINSTREET & S JORDAN RD,,-104.79338,39.51494,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,S JORDAN RD,E MAINSTREET,PARKER,crashlens_u5p9stw5.csv
1264426,1/7/2025,2025,0710,C,0,0,0,1,Sideswipe - Same Direction,Snow,Daylight,Snowy,"Curve Left, Downhill",Non-Intersection,Non-Intersection,I-25,Interstate,,185.497,-104.8795,39.43003,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,On Roadway,1,,,colorado,Interstate Highway,CSP,025A,I-25,MM 185.497,,crashlens_u5p9stw5.csv
1265689,1/7/2025,2025,0755,B,0,0,1,0,Sideswipe - Opposite Direction,Snow,Daylight,Snowy,"Curve Left, Hill Crest",Intersection Related,Intersection,RIDGEGATE PKWY,NonVDOT secondary,CROSSINGTON WY & RIDGEGATE PKWY,,-104.872912,39.527026,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,1,,,colorado,City Street,LNTRPD,0817,RIDGEGATE PKWY,CROSSINGTON WY,LONE TREE,crashlens_u5p9stw5.csv
1263110,1/7/2025,2025,0815,O,0,0,0,0,Sideswipe - Same Direction,Snow,Daylight,Snowy,Downhill,Non-Intersection,Non-Intersection,I-25,Interstate,,189.958,-104.87326,39.49325,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 189.958,,crashlens_u5p9stw5.csv
1543465,1/7/2025,2025,0830,C,0,0,0,1,Sideswipe - Same Direction,Snow,Daylight,Slushy,Uphill,Crossover-Related,Crossover-Related,I-25,Interstate,,184.233,-104.86813,39.41294,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Front,On Roadway,1,,,colorado,Interstate Highway,CSP,025A,I-25,MM 184.233,,crashlens_u5p9stw5.csv
1268618,1/7/2025,2025,0853,O,0,0,0,0,Fixed Object - Off Road,Snow,Daylight,Snowy W/Visible Icy Road Treatment,Curve Left,Non-Intersection,Non-Intersection,S CANTERBERRY PKWY,NonVDOT secondary,,,-104.722464,39.502328,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Other Non-Collision,Ran off left side,0,,,colorado,City Street,PPD,1038,S CANTERBERRY PKWY,S CANTERBERRY LN,PARKER,crashlens_u5p9stw5.csv
1266062,1/7/2025,2025,0948,O,0,0,0,0,Fixed Object - Off Road,Snow,Daylight,Icy,"Curve Left, Uphill",Non-Intersection,Non-Intersection,C-470,Primary,,25.305,-104.883726,39.561097,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,Ran off right side,0,,,colorado,State Highway,LNTRPD,470A,C-470,YOSEMITE ST,LONE TREE,crashlens_u5p9stw5.csv
1261854,1/7/2025,2025,0950,O,0,0,0,0,Sideswipe - Same Direction,Snow,Daylight,Snowy,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,180.830,-104.86595,39.36577,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 180.83,,crashlens_u5p9stw5.csv
1266638,1/7/2025,2025,0951,O,0,0,0,0,Rear End,Snow,Daylight,Snowy,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,192.990,-104.868525,39.536265,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,On Roadway,0,,,colorado,Interstate Highway,LNTRPD,025A,I-25,LINCOLN AVE,LONE TREE,crashlens_u5p9stw5.csv
1260485,1/7/2025,2025,1007,O,0,0,0,0,Rear End,Snow,Daylight,Icy,Downhill,At Intersection,Intersection,MEADOWS PKWY,Primary,CASTLETON RD & MEADOWS PKWY,184.910,-104.87192,39.41091,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CRPD,085B,MEADOWS PKWY,CASTLETON RD,CASTLE ROCK,crashlens_u5p9stw5.csv
1268901,1/7/2025,2025,1123,O,0,0,0,0,Angle,Dust,Daylight,Slushy W/Visible Icy Road Treatment,Straight/Level,At Intersection,Intersection,S CHAMBERS RD,NonVDOT secondary,E COTTONWOOD DR & S CHAMBERS RD,,-104.80704,39.5564,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,S CHAMBERS RD,E COTTONWOOD DR,PARKER,crashlens_u5p9stw5.csv
1270940,1/7/2025,2025,1157,O,0,0,0,0,Sideswipe - Same Direction,Cloudy,Daylight,Wet,Curve Right,Non-Intersection,Non-Intersection,C-470,Primary,,25.664,-104.87984,39.55767,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,LNTRPD,470A,C-470,YOSEMITE ST,LONE TREE,crashlens_u5p9stw5.csv
1260808,1/7/2025,2025,1218,O,0,0,0,0,Other,Snow,Daylight,Snowy,"Curve Left, Downhill",Intersection Related,Intersection,VILLAGEVIEW LN,NonVDOT secondary,SILVER HARE CT & VILLAGEVIEW LN,,-104.83296,39.32824,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Non-Fixed Object (Describe in Narrative),On Roadway,0,,,colorado,City Street,CRPD,0185,VILLAGEVIEW LN,SILVER HARE CT,CASTLE ROCK,crashlens_u5p9stw5.csv
1265524,1/7/2025,2025,1510,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,HWY 83,Primary,,52.626,-104.76115,39.41719,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,083A,HWY 83,MM 52.626,,crashlens_u5p9stw5.csv
1268077,1/7/2025,2025,1730,A,0,1,0,0,Angle,Cloudy,Dark – Lighted,Snowy W/Visible Icy Road Treatment,Straight/Level,At Intersection,Intersection,HWY 86,Primary,E ENDERUD & HWY 86,3.210,-104.807932,39.380129,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,,,,,,,Front to Front,On Roadway,1,,,colorado,State Highway,CSP,086A,HWY 86,E ENDERUD,,crashlens_u5p9stw5.csv
1261087,1/7/2025,2025,1811,O,0,0,0,0,Angle,Clear,Dark – Lighted,Wet,Straight/Level,At Intersection,Intersection,W HIGHLANDS RANCH PKWY,NonVDOT secondary,KENDRICK CASTILLO WAY & W HIGHLANDS RANCH PKWY,,-105.005,39.54622,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Front,On Roadway,0,,,colorado,County Road,DSO,4700,W HIGHLANDS RANCH PKWY,KENDRICK CASTILLO WAY,,crashlens_u5p9stw5.csv
1262190,1/7/2025,2025,1812,O,0,0,0,0,Angle,Clear,Dark – Lighted,Dry,Straight/Level,At Intersection,Intersection,E PLUM CREEK PKWY,NonVDOT secondary,E PLUM CREEK PKWY & S PERRY ST,,-104.861133,39.364902,DOUGLAS,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,CRPD,0185,E PLUM CREEK PKWY,S PERRY ST,CASTLE ROCK,crashlens_u5p9stw5.csv
1269395,1/7/2025,2025,1814,O,0,0,0,0,Sideswipe - Same Direction,Clear,Dark – Lighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,S PARKER RD,Primary,,57.330,-104.75861,39.48526,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,J MORGAN BLVD,PARKER,crashlens_u5p9stw5.csv
1269060,1/7/2025,2025,2006,O,0,0,0,0,Angle,Clear,Dark – Lighted,Dry W/Visible Icy Road Treatment,Straight/Level,At Intersection,Intersection,BLUEGRASS CIR,NonVDOT secondary,BLUEGRASS CIR & S JORDAN RD,,-104.80052,39.56488,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,BLUEGRASS CIR,S JORDAN RD,PARKER,crashlens_u5p9stw5.csv
1263249,1/8/2025,2025,0000,O,0,0,0,0,Other,Snow,Dark – Unlighted,Snowy,Curve Right,Non-Intersection,Non-Intersection,MERCURY DR,NonVDOT secondary,,,-104.891632,39.554137,DOUGLAS,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Parked Motor Vehicle,Ran off left side,0,,,colorado,County Road,DSO,4700,MERCURY DR,JUPITER DR,,crashlens_u5p9stw5.csv
1261118,1/8/2025,2025,0242,O,0,0,0,0,Fixed Object - Off Road,Clear,Dark – Unlighted,Icy,"Curve Left, Downhill",Non-Intersection,Non-Intersection,GRIGS RD,NonVDOT secondary,,,-104.934304,39.49799,DOUGLAS,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Sign,Ran off left side,0,,,colorado,County Road,DSO,4700,GRIGS RD,DANIELS PARK RD,,crashlens_u5p9stw5.csv
1269371,1/8/2025,2025,0715,O,0,0,0,0,Sideswipe - Same Direction,Clear,Dawn or Dusk,Dry,Uphill,At Intersection,Intersection,HESS RD,NonVDOT secondary,HESS RD & HILLTOP RD,,-104.74944,39.49313,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,PPD,1038,HESS RD,HILLTOP RD,PARKER,crashlens_u5p9stw5.csv
1261095,1/8/2025,2025,0749,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,PINE DR,NonVDOT secondary,,,-104.75572,39.5284,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,County Road,DSO,4700,PINE DR,BALDWIN GULCH CIR,,crashlens_u5p9stw5.csv
1269378,1/8/2025,2025,0837,O,0,0,0,0,Angle,Clear,Daylight,Icy,Uphill,Driveway Access Related,Driveway,CATTLE AVE,NonVDOT secondary,,,-104.80529,39.5045,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,CATTLE AVE,15900 BLK E,PARKER,crashlens_u5p9stw5.csv
1542404,1/8/2025,2025,0916,C,0,0,0,2,Rear End,Clear,Daylight,Dry,Downhill,Intersection Related,Intersection,S SANTA FE DR,Primary,CARDER CT & S SANTA FE DR,199.396,-105.036459,39.550557,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,,,,,,,Front to Rear,On Roadway,2,,,colorado,State Highway,CSP,085B,S SANTA FE DR,CARDER CT,,crashlens_u5p9stw5.csv
1260818,1/8/2025,2025,1045,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Icy,Curve Right,Non-Intersection,Non-Intersection,ELEGANT ST,NonVDOT secondary,,,-104.890772,39.405968,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Tree,Ran off right side,0,,,colorado,City Street,CRPD,0185,ELEGANT ST,SWEET WIND AVE,CASTLE ROCK,crashlens_u5p9stw5.csv
1265203,1/8/2025,2025,1050,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,167.996,-104.85292,39.19584,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 167.996,,crashlens_u5p9stw5.csv
1542642,1/8/2025,2025,1050,C,0,0,0,1,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,167.952,-104.853,39.19504,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,Interstate Highway,CSP,025A,I-25,MM 167.952,,crashlens_u5p9stw5.csv
1260851,1/8/2025,2025,1112,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Uphill,Intersection Related,Intersection,HWY 86,Primary,FRONT ST & HWY 86,100.370,-104.862555,39.410955,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CRPD,086B,HWY 86,FRONT ST,CASTLE ROCK,crashlens_u5p9stw5.csv
1263767,1/8/2025,2025,1336,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,HWY 85 SB OFF RAMP,Primary,HWY 85 SB OFF RAMP & TITAN PKWY,196.186,-105.017705,39.509676,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,CSP,085B,HWY 85 SB OFF RAMP,TITAN PKWY,,crashlens_u5p9stw5.csv
1261102,1/8/2025,2025,1500,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,FOUNDERS PKWY,Primary,FOUNDERS PKWY & TRAIL BOSS DR,100.652,-104.85906,39.40791,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,CRPD,086B,FOUNDERS PKWY,TRAIL BOSS DR,CASTLE ROCK,crashlens_u5p9stw5.csv
1262035,1/8/2025,2025,1505,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,PINE DR,NonVDOT secondary,,,-104.755815,39.532877,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,County Road,DSO,4700,PINE DR,MONFORTON LN,,crashlens_u5p9stw5.csv
1261276,1/8/2025,2025,1527,C,0,0,0,1,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,C-470,Primary,,20.603,-104.9692,39.56409,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,CSP,470A,C-470,MM 20.603,,crashlens_u5p9stw5.csv
1266631,1/8/2025,2025,1553,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,E-470,Primary,,41.073,-104.893896,39.959521,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,LNTRPD,470B,E-470,QUEBEC ST,LONE TREE,crashlens_u5p9stw5.csv
1268953,1/8/2025,2025,1655,O,0,0,0,0,Rear End,Clear,Dawn or Dusk,Dry,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,E PONDEROSA DR & S PARKER RD,61.200,-104.76993,39.54062,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E PONDEROSA DR,PARKER,crashlens_u5p9stw5.csv
1268943,1/8/2025,2025,1727,O,0,0,0,0,Rear End,Clear,Dark – Lighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,S PARKER RD,Primary,,61.428,-104.77184,39.54409,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E PINE LN,PARKER,crashlens_u5p9stw5.csv
1270591,1/8/2025,2025,1731,O,0,0,0,0,Angle,Clear,Dark – Lighted,Wet W/Visible Icy Road Treatment,Straight/Level,At Intersection,Intersection,S CANTERBERRY PKWY,NonVDOT secondary,E HILLTOP RD & S CANTERBERRY PKWY,,-104.73271,39.48994,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,S CANTERBERRY PKWY,E HILLTOP RD,PARKER,crashlens_u5p9stw5.csv
1268950,1/8/2025,2025,1757,C,0,0,0,2,Rear End,Clear,Dark – Unlighted,Icy,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,E STROH RD & S PARKER RD,56.861,-104.75798,39.47848,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,2,,,colorado,State Highway,PPD,083A,S PARKER RD,E STROH RD,PARKER,crashlens_u5p9stw5.csv
1263545,1/8/2025,2025,1830,C,0,0,0,1,Rear End,Cloudy,Dark – Lighted,Dry,"Curve Left, Downhill",Ramp,Ramp,I-25,Interstate,,184.005,-104.86645,39.40991,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,Interstate Highway,CSP,025A,I-25 SB ON RAMP,MM 184.005,CASTLE ROCK,crashlens_u5p9stw5.csv
1270570,1/8/2025,2025,1900,O,0,0,0,0,Sideswipe - Same Direction,Clear,Dark – Lighted,Dry,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,E-470 EB OFF RAMP & S PARKER RD,62.255,-104.77764,39.55458,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E-470 EB OFF RAMP,PARKER,crashlens_u5p9stw5.csv
1268619,1/9/2025,2025,0019,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,CROWFOOT VALLEY RD,NonVDOT secondary,,,-104.787676,39.465186,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,City Street,PPD,1038,CROWFOOT VALLEY RD,S CHAMBERS RD,PARKER,crashlens_u5p9stw5.csv
1261513,1/9/2025,2025,0642,O,0,0,0,0,Fixed Object - Off Road,Snow,Daylight,Snowy,Downhill,Non-Intersection,Non-Intersection,FLINTWOOD RD,NonVDOT secondary,,,-104.681431,39.435959,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Mailbox,Ran off right side,0,,,colorado,County Road,DSO,4700,FLINTWOOD RD,WOODHAVEN RIDGE RD,,crashlens_u5p9stw5.csv
