Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Relation To Roadway,Vehicle Count,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file,_co_total_vehicles,_co_mhe,_co_crash_type,_co_link,_co_second_he,_co_third_he,_co_wild_animal,_co_secondary_crash,_co_weather2,_co_lane_position,_co_injury00_uninjured,_co_tu1_direction,_co_tu1_movement,_co_tu1_vehicle_type,_co_tu1_speed_limit,_co_tu1_estimated_speed,_co_tu1_stated_speed,_co_tu1_driver_action,_co_tu1_human_factor,_co_tu1_age,_co_tu1_sex,_co_tu2_direction,_co_tu2_movement,_co_tu2_vehicle_type,_co_tu2_speed_limit,_co_tu2_estimated_speed,_co_tu2_stated_speed,_co_tu2_driver_action,_co_tu2_human_factor,_co_tu2_age,_co_tu2_sex,_co_nm1_type,_co_nm1_age,_co_nm1_sex,_co_nm1_action,_co_nm1_movement,_co_nm1_location,_co_nm1_facility,_co_nm1_contributing_factor,_co_nm2_type,_co_nm2_age,_co_nm2_sex,_co_nm2_action,_co_nm2_movement,_co_nm2_location,_co_nm2_facility,_co_nm2_contributing_factor
2588691,8/26/2025,2025,1944,O,0,0,0,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),3. Dusk,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,E WILDCAT RESERVE PKWY,NonVDOT secondary,,,-104.93702,39.53614,DOUGLAS,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,27. Curb,4. Roadside,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,E WILDCAT RESERVE PKWY,ARROWWOOD DR,,crashlens_u5p9stw5.csv,1,Overturning/Rollover,Curb,01168FN,Overturning/Rollover,,,FALSE,,SRS,1,North,Negotiating a Curve,Motorcycle,45,45,20,Too Fast for Conditions,Driver Inexperience,22,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
2588637,8/26/2025,2025,2105,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,2. Wet,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,MEADOWS BLVD,NonVDOT secondary,MEADOWS BLVD & N MEADOWS DR,,-104.89544,39.40756,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,3. City or Town Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,City Street,CRPD,0185,MEADOWS BLVD,N MEADOWS DR,CASTLE ROCK,crashlens_u5p9stw5.csv,2,Front to Rear,Approach Turn,AT,,,,FALSE,,W02,2,East,Making Left Turn,Passenger Car/Passenger Van,45,20,20,Failed to Yield ROW,No Apparent Contributing Factor,31,F,West,Going Straight,Pickup Truck/Utility Van,45,40,40,No Contributing Action,,17,F,,,,,,,,,,,,,,,,
2588757,8/27/2025,2025,0606,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),1. Dawn,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,HILLTOP RD,NonVDOT secondary,,,-104.70515,39.47218,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,HILLTOP RD,MERRYVALE TRL,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,0.20MW,,,,FALSE,,E01,2,East,Going Straight,SUV,45,45,0,Followed Too Closely,No Apparent Contributing Factor,23,M,East,Going Straight,SUV,45,45,0,No Contributing Action,No Apparent Contributing Factor,58,F,,,,,,,,,,,,,,,,
2589114,8/27/2025,2025,0735,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,PINE DR,NonVDOT secondary,E LINCOLN AVE & PINE DR,,-104.75571,39.53584,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,County Road,DSO,4700,PINE DR,E LINCOLN AVE,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,00100FS,,,,FALSE,,N02,2,North,Going Straight,SUV,40,25,25,Followed Too Closely,Looked/Did Not See,30,F,North,Stopped in Traffic,Passenger Car/Passenger Van,40,0,0,No Contributing Action,No Apparent Contributing Factor,65,F,,,,,,,,,,,,,,,,
2588655,8/27/2025,2025,0800,O,0,0,0,0,10. Deer/Animal,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,MONTAINE CIR,NonVDOT secondary,MONK RD & MONTAINE CIR,,-104.86192,39.32682,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,3. City or Town Hwy Agency,21. Animal,1. On Roadway,9. Within Intersection,1,0,0,0,colorado,City Street,CRPD,0185,MONTAINE CIR,MONK RD,CASTLE ROCK,crashlens_u5p9stw5.csv,1,Wild Animal,Wild Animal,AT,,,DEER,FALSE,,ERS,1,West,Going Straight,Passenger Car/Passenger Van,30,0,0,No Contributing Action,No Apparent Contributing Factor,65,F,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
2594492,8/27/2025,2025,0927,C,0,0,0,1,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,CROWN CREST BLVD,Primary,CROWN CREST BLVD & PARKER RD,61.600,-104.77491,39.5496,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,1,0,0,colorado,State Highway,PPD,083A,CROWN CREST BLVD,PARKER RD,PARKER,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,00050FE,,,,FALSE,,E02,1,West,Slowing,Pickup Truck/Utility Van,25,5,5,Careless Driving,Distracted - Other Exterior,30,M,West,Stopped in Traffic,SUV,25,0,0,No Contributing Action,No Apparent Contributing Factor,62,M,,,,,,,,,,,,,,,,
2590260,8/27/2025,2025,1154,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,INSPIRATION DR,NonVDOT secondary,,,-104.75561,39.55127,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,INSPIRATION DR,PINE DR,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,00100FE,Fence,,,FALSE,,W01,2,West,Going Straight,Pickup Truck/Utility Van,30,15,15,Followed Too Closely,Aggressive Driving,56,M,West,Stopped in Traffic,Passenger Car/Passenger Van,30,0,0,No Contributing Action,No Apparent Contributing Factor,51,F,,,,,,,,,,,,,,,,
2594502,8/27/2025,2025,1329,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,S PARKER RD,Primary,LONGS WAY & S PARKER RD,60.070,-104.76585,39.52447,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,State Highway,PPD,083A,S PARKER RD,LONGS WAY,PARKER,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,AT,,,,FALSE,,S03,2,South,Going Straight,SUV,45,45,45,Careless Driving,Distracted - Other Interior,40,M,South,Making Right Turn,Pickup Truck/Utility Van,45,10,10,No Contributing Action,No Apparent Contributing Factor,63,M,,,,,,,,,,,,,,,,
2589332,8/27/2025,2025,1330,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",2. Two Approaches,DELAWARE DR,NonVDOT secondary,,,-104.96627,39.24615,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,4. Roadside,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,DELAWARE DR,INCA RD,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,0.10MW,,,,FALSE,,E01,1,South,Backing,SUV,25,3,5,Careless Driving,Age/Driver Ability,72,M,East,Parked,Passenger Car/Passenger Van,25,0,0,No Contributing Action,No Apparent Contributing Factor,,,,,,,,,,,,,,,,,,
2589331,8/27/2025,2025,1333,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,BEN PARK CIR,NonVDOT secondary,,,-104.76201,39.44138,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,BEN PARK CIR,OWL LN,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,AT,,,,FALSE,,WRS,2,East,Entering/Leaving Parked Position,Pickup Truck/Utility Van,25,5,5,Improper Backing,Looked/Did Not See,58,F,East,Parked,SUV,25,0,0,No Contributing Action,No Apparent Contributing Factor,26,F,,,,,,,,,,,,,,,,
2588612,8/27/2025,2025,1505,B,0,0,1,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,2. Curve - Level,"2. Two-Way, Divided, Unprotected Median",4. Four Approaches,ENDERUD BLVD,Primary,ENDERUD BLVD & HWY 86,3.213,-104.80741,39.37986,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,1,0,0,colorado,State Highway,CRPD,086A,ENDERUD BLVD,HWY 86,CASTLE ROCK,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,SO,,,,FALSE,,N01,1,North,Other (Describe in Narrative),SUV,0,0,0,Followed Too Closely,Distracted - Other Interior,18,M,North,Stopped in Traffic,SUV,0,0,0,No Contributing Action,No Apparent Contributing Factor,52,F,,,,,,,,,,,,,,,,
2591168,8/27/2025,2025,1545,O,0,0,0,0,9. Fixed Object - Off Road,5. Rain,2. Daylight,2. Wet,1. Straight - Level,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,164.000,-104.86228,39.13972,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,15. Concrete Traffic Barrier,3. Median,8. Non-Intersection,1,0,0,0,colorado,Interstate Highway,CSP,025A,I-25,MM 164,,crashlens_u5p9stw5.csv,1,Concrete Highway Barrier,Concrete Highway Barrier,AT,,,,FALSE,,SLS,2,South,Out of Control,Passenger Car/Passenger Van,75,65,0,Careless Driving,Age/Driver Ability,30,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
2589493,8/27/2025,2025,1610,C,0,0,0,1,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,C-470,Primary,,18.770,-105.00176,39.55874,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,1,0,0,colorado,State Highway,CSP,470A,C-470,MM 18.77,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,AT,,,,FALSE,,E02,1,East,Going Straight,Unknown,0,0,0,,,,U,East,Stopped in Traffic,SUV,65,0,0,No Contributing Action,No Apparent Contributing Factor,49,F,,,,,,,,,,,,,,,,
2590195,8/27/2025,2025,1827,C,0,0,0,1,1. Rear End,5. Rain,2. Daylight,2. Wet,1. Straight - Level,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,C-470,Primary,,21.359,-104.95504,39.5634,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,1,0,0,colorado,State Highway,CSP,470A,C-470,MM 21.359,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,AT,,,,FALSE,,E02,1,East,Going Straight,Passenger Car/Passenger Van,65,20,15,Careless Driving,Distracted - Manipulating Electronic Device,19,M,East,Slowing,Passenger Car/Passenger Van,65,5,0,No Contributing Action,No Apparent Contributing Factor,22,F,,,,,,,,,,,,,,,,
2591249,8/27/2025,2025,2235,C,0,0,0,3,1. Rear End,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,3. Grade - Straight,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,181.000,-104.86479,39.36823,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,3,3,0,0,colorado,Interstate Highway,CSP,025A,I-25,MM 181,,crashlens_u5p9stw5.csv,3,Front to Rear,Rear-End,AT,Front to Rear,,,FALSE,,N03,1,North,Going Straight,Passenger Car/Passenger Van,65,60,60,Careless Driving,Looked/Did Not See,33,M,North,Slowing,Passenger Car/Passenger Van,65,35,35,No Contributing Action,No Apparent Contributing Factor,29,M,,,,,,,,,,,,,,,,
2596364,8/28/2025,2025,0630,O,0,0,0,0,12. Ped,1. No Adverse Condition (Clear/Cloudy),1. Dawn,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,E CLARKE FARMS DR,NonVDOT secondary,E CLARKE FARMS DR & E WELINGTON DR,,-104.78901,39.52544,DOUGLAS,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,3. City or Town Hwy Agency,19. Ped,1. On Roadway,9. Within Intersection,1,0,0,0,colorado,City Street,PPD,1038,E CLARKE FARMS DR,E WELINGTON DR,PARKER,crashlens_u5p9stw5.csv,1,Pedestrian,Pedestrian,AT,,,,FALSE,,W01,2,West,Stopped in Traffic,SUV,25,5,5,Careless Driving,Looked/Did Not See,78,M,,,,0,0,0,,,,,,,,,,,Crosswalk,,Pedestrian,52,F,No Contributing Action,Going Straight,Intersection – Marked Crosswalk,Crosswalk,No Apparent Contributing Factor
2594513,8/28/2025,2025,0739,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,S MOTSENBOCKER RD,NonVDOT secondary,E KEYSER CREEK AVE & S MOTSENBOCKER RD,,-104.77694,39.48247,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,3. City or Town Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,City Street,PPD,1038,S MOTSENBOCKER RD,E KEYSER CREEK AVE,PARKER,crashlens_u5p9stw5.csv,2,Front to Side,Sideswipe Same Direction,AT,,,,FALSE,,S03,2,South,Making Left Turn,Passenger Car/Passenger Van,40,15,7,Failed to Yield ROW,No Apparent Contributing Factor,49,F,South,Making Right Turn,Pickup Truck/Utility Van,40,10,5,No Contributing Action,No Apparent Contributing Factor,56,M,,,,,,,,,,,,,,,,
2590248,8/28/2025,2025,0743,B,0,0,2,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,E WILDCAT RESERVE PKWY,NonVDOT secondary,E WILDCAT RESERVE PKWY & GRACE BLVD,,-104.93658,39.53792,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,2,0,0,colorado,County Road,DSO,4700,E WILDCAT RESERVE PKWY,GRACE BLVD,,crashlens_u5p9stw5.csv,2,Front to Side,Approach Turn,AT,,,,FALSE,,N01,1,North,Making Left Turn,SUV,45,5,5,Failed to Yield ROW,Driver Inexperience,16,F,South,Going Straight,SUV,45,45,30,No Contributing Action,No Apparent Contributing Factor,56,F,,,,,,,,,,,,,,,,
2592999,8/28/2025,2025,0800,B,0,0,1,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,192.890,-104.86816,39.53482,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,1,0,0,colorado,Interstate Highway,LNTRPD,025A,I-25,LINCOLN AVE,LONE TREE,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,0.10MS,,,,FALSE,,N05,1,North,Going Straight,Pickup Truck/Utility Van,65,35,35,Followed Too Closely,Looked/Did Not See,71,M,North,Slowing,SUV,65,20,20,No Contributing Action,No Apparent Contributing Factor,33,F,,,,,,,,,,,,,,,,
2592929,8/28/2025,2025,0805,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,193.515,-104.86913,39.54375,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,Interstate Highway,LNTRPD,025A,I-25,SB EXIT TO LINCOLN AVE,LONE TREE,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,01000FN,,,,FALSE,,S04,2,South,Going Straight,SUV,65,20,20,Followed Too Closely,No Apparent Contributing Factor,22,M,South,Going Straight,SUV,65,20,20,No Contributing Action,No Apparent Contributing Factor,28,F,,,,,,,,,,,,,,,,
2594501,8/28/2025,2025,0814,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,S PARKER RD,Primary,,59.966,-104.76542,39.52162,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,State Highway,PPD,083A,S PARKER RD,E MAINSTREET,PARKER,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,01000FN,,,,FALSE,,N02,2,North,Going Straight,Passenger Car/Passenger Van,45,40,45,Careless Driving,Looked/Did Not See,19,M,North,Slowing,SUV,45,30,30,No Contributing Action,No Apparent Contributing Factor,21,M,,,,,,,,,,,,,,,,
2594862,8/28/2025,2025,0820,A,0,2,0,1,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,COUNTY LINE RD,NonVDOT secondary,ACRES GREEN DR & COUNTY LINE RD,,-104.89718,39.5659,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,3. City or Town Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,3,0,0,colorado,City Street,LNTRPD,0817,COUNTY LINE RD,ACRES GREEN DR,LONE TREE,crashlens_u5p9stw5.csv,2,Front to Side,Approach Turn,AT,,,,FALSE,,N02,0,West,Making Left Turn,Passenger Car/Passenger Van,45,15,15,Failed to Yield ROW,No Apparent Contributing Factor,71,M,East,Going Straight,Pickup Truck/Utility Van,45,45,45,No Contributing Action,No Apparent Contributing Factor,33,M,,,,,,,,,,,,,,,,
2592954,8/28/2025,2025,0842,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,C-470,Primary,,25.384,-104.88284,39.56025,DOUGLAS,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,State Highway,LNTRPD,470A,C-470,YOSEMITE ST,LONE TREE,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,01000FW,,,,FALSE,,W04,2,West,Entering Traffic Way/Merge,Passenger Car/Passenger Van,65,20,20,Followed Too Closely,Asleep or Fatigued,34,M,West,Entering Traffic Way/Merge,SUV,65,0,0,No Contributing Action,No Apparent Contributing Factor,77,F,,,,,,,,,,,,,,,,
2590284,8/28/2025,2025,1025,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,S QUEBEC ST,NonVDOT secondary,BUSINESS CENTER DR & S QUEBEC ST,,-104.90441,39.56059,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,S QUEBEC ST,BUSINESS CENTER DR,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,AT,,,,FALSE,,N01,2,North,Going Straight,Passenger Car/Passenger Van,45,5,0,Failed to Stop at Signal,,,U,North,Stopped in Traffic,SUV,45,0,0,No Contributing Action,No Apparent Contributing Factor,46,M,,,,,,,,,,,,,,,,
2589193,8/28/2025,2025,1054,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,WILCOX ST ALLEY,NonVDOT secondary,,,-104.85961,39.37262,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,3. City or Town Hwy Agency,37. Other Object (Not Fixed),1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,City Street,CRPD,0185,WILCOX ST ALLEY,304 BLK,CASTLE ROCK,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Other Non-Fixed Object Describe in Narrative),AT,Parked Motor Vehicle,,,FALSE,,,2,South,Backing,Passenger Car/Passenger Van,0,5,0,Improper Backing,No Apparent Contributing Factor,43,F,North,Parked,SUV,0,0,0,No Contributing Action,No Apparent Contributing Factor,,,,,,,,,,,,,,,,,,
2596442,8/28/2025,2025,1300,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,193.180,-104.86878,39.53907,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,Interstate Highway,LNTRPD,025A,I-25,LINCOLN AVE,LONE TREE,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,01000FN,,,,FALSE,,,2,South,Slowing,Passenger Car/Passenger Van,65,40,40,Careless Driving,Aggressive Driving,63,M,South,Going Straight,Pickup Truck/Utility Van,65,40,40,No Contributing Action,No Apparent Contributing Factor,33,M,,,,,,,,,,,,,,,,
2589621,8/28/2025,2025,1455,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,C-470,Primary,,18.000,-105.01538,39.56204,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,3,0,0,0,colorado,State Highway,CSP,470A,C-470,MM 18,,crashlens_u5p9stw5.csv,3,Front to Rear,Rear-End,AT,Front to Rear,,,FALSE,,E02,5,East,Slowing,SUV,65,5,5,Followed Too Closely,No Apparent Contributing Factor,69,M,East,Stopped in Traffic,Passenger Car/Passenger Van,65,0,0,No Contributing Action,No Apparent Contributing Factor,18,M,,,,,,,,,,,,,,,,
2594130,8/28/2025,2025,1455,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,LINCOLN AVE,NonVDOT secondary,HERITAGE HILLS CIR & LINCOLN AVE,,-104.87697,39.53622,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,,,,,,3. City or Town Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,City Street,LNTRPD,0817,LINCOLN AVE,HERITAGE HILLS CIR,LONE TREE,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,AT,,,,FALSE,,W04,1,West,Going Straight,Passenger Car/Passenger Van,45,0,0,,,,,West,Stopped in Traffic,Passenger Car/Passenger Van,45,0,0,No Contributing Action,No Apparent Contributing Factor,77,F,,,,,,,,,,,,,,,,
2589915,8/28/2025,2025,1537,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,S UNIVERSITY BLVD,NonVDOT secondary,,,-104.93094,39.54261,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,S UNIVERSITY BLVD,CRESTHILL LN,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,01328FE,,,,FALSE,,W02,3,West,Going Straight,SUV,45,35,35,Followed Too Closely,Looked/Did Not See,53,M,West,Stopped in Traffic,SUV,45,0,0,No Contributing Action,No Apparent Contributing Factor,68,F,,,,,,,,,,,,,,,,
