CUID,System Code,Rd_Number,Rd_Section,City_Street,Crash Date,Crash Time,Agency Id,City,County,Latitude,Longitude,Location 1,Link,Location 2,Location,Road Description,First HE,Second HE,Third HE,Fourth HE,MHE,Crash Type,Approach Overtaking Turn,Wild Animal,Number Killed,Number Injured,Injury 00,Injury 01,Injury 02,Injury 03,Injury 04,Total Vehicles,Secondary Crash,Construction Zone,School Zone,Road Contour Curves,Road Contour Grade,Road Condition,Lighting Conditions,Weather Condition,Weather Condition 2,Lane Position,TU-1 Direction,TU-2 Direction,TU-1 Movement,TU-2 Movement,TU-1 Type,TU-2 Type,TU-1 Special Function,TU-2 Special Function,TU-1 Autonomous Vehicle,TU-2 Autonomous Vehicle,TU-1 Hit And Run,TU-2 Hit And Run,TU-1 Speed Limit,TU-2 Speed Limit,TU-1 Estimated Speed,TU-2 Estimated Speed,TU-1 Speed,TU-2 Speed,TU-1 Driver Action,TU-2 Driver Action,TU-1 Human Contributing Factor,TU-2 Human Contributing Factor,TU-1 Age,TU-2 Age,TU-1 Sex ,TU-2 Sex,TU-1 Safety System Available ,TU-2 Safety System Available ,TU-1 Safety restraint Use,TU-2 Safety restraint Use,TU-1 Safety Helmet,TU-2  Safety Helmet,TU-1 Alcohol Suspected,TU-2 Alcohol Suspected,TU-1  Marijuana Suspected,TU-2 Marijuana Suspected,TU-1 Other Drugs Suspected ,TU-2 Other Drugs Suspected ,TU-1 NM Direction,TU-2 NM Direction,TU-1 NM Movement,TU-2 NM Movement,TU-1 NM Facility Available,TU-2 NM Facility Available,TU-1 NM Location ,TU-2 NM Location ,TU-1 NM Type,TU-2 NM Type,TU-1 NM Age ,TU-2 NM Age ,TU-1 NM Sex ,TU-2 NM Sex ,TU-1 NM Action ,TU-2 NM Action ,TU-1 NM Human Contributing Factor ,TU-2 NM Human Contributing Factor ,TU-1 NM Safety Helmet ,TU-2 NM Safety Helmet ,TU-1 NM Alcohol Suspected ,TU-2 NM Alcohol Suspected ,TU-1 NM Marijuana Suspected ,TU-2 NM Marijuana Suspected ,TU-1 NM Other Drugs Suspected ,TU-2 NM Other Drugs Suspected ,Record Status,Processing Status,Last Updated
348634,Interstate Highway,025A,181.643,,5/24/2023,17:00:00,CSP,,DOUGLAS,39.3763,-104.86236,I-25,AT,MM 181.643,On Roadway,Non-Intersection,Side to Side-Same Direction,Concrete Highway Barrier,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,S01,South,South,Changing Lanes,Going Straight,"Medium/Heavy Trucks, GVWR/GCWR 10,001 or Over",Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,40,65,40,65,Lane Violation,No Contributing Action,Aggressive Driving,No Apparent Contributing Factor,73,41,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 26 2023  7:19PM
347010,City Street,0185,PLUMC,FRONT,5/24/2023,17:14:00,CRPD,CASTLE ROCK,DOUGLAS,39.36629,-104.86492,PLUM CREEK PKWY,00100FE,FRONTAGE RD W,On Roadway,Non-Intersection,Front to Side,,,,Front to Side,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,,East,East,Going Straight,Going Straight,Pickup Truck/Utility Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,0,0,20,20,0,0,Lane Violation,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,44,20,M,F,,,,,N/A (Cars/Trucks),N/A (Cars/Trucks),,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct  6 2023  5:46PM
352575,State Highway,083A,60.220,,5/24/2023,21:04:00,PPD,PARKER,DOUGLAS,39.52717,-104.76607,PARKER RD S,AT,PLAZA DR E,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Lighted,Clear,,,North,East,Going Straight,Making Right Turn,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,45,45,30,30,30,30,Careless Driving ,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,,75,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 13 2023  1:16PM
348479,State Highway,067E,121.762,,5/24/2023,21:50:00,CSP,,DOUGLAS,39.38295,-105.03102,HWY 67,AT,MM 121.762,Ran off right side,Non-Intersection,Embankment,,,,Embankment,Embankment,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Curve Right,Uphill,Dry,Dark – Unlighted,Clear,,W01,West,,Negotiating a Curve,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,35,0,40,0,40,0,Speeding,,Driver Inexperience,,18,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 29 2023  1:46PM
352621,City Street,1038,MAINS,MOTSE,5/25/2023,01:38:00,PPD,PARKER,DOUGLAS,39.519812,-104.781099,MAINSTREET E,01700FE,MOTSENBOCKER RD S,Center median/ Island,Non-Intersection,Curb,Tree,Tree,,Tree,Tree,Not Applicable,,0,3,0,0,3,0,0,1,FALSE,FALSE,FALSE,Curve Right,Downhill,Dry,Dark – Lighted,Clear,,E01,East,,Negotiating a Curve,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,40,0,55,0,40,0,Careless Driving ,,Distracted - Other Interior,,18,,F,,Lap Belt Only,,Not Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 12 2023  7:38PM
347935,County Road,4700,RAINT,SONAD,5/25/2023,04:03:00,DSO,,DOUGLAS,39.44503,-104.79946,RAINTREE CIR,JNO,SONADO PL,On Roadway,Intersection Related,Parked Motor Vehicle,Parked Motor Vehicle,Overturning/Rollover,,Parked Motor Vehicle,Parked Motor Vehicle,Not Applicable,,0,0,1,0,0,0,0,3,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Cloudy,Wind,N01,North,North,Going Straight,Parked,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,25,25,25,0,25,0,Lane Violation,,Not Observed,,24,,F,,,,,,,,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct  6 2023  7:49PM
348954,County Road,4700,UNIVE,UNIVE,5/25/2023,05:15:00,DSO,,DOUGLAS,39.54394,-104.92394,CROSSPOINTE DR,AT,UNIVERSITY BLVD S,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,1,1,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Daylight,Sleet or Hail,,W02,West,South,Going Straight,Making Left Turn,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,25,30,10,30,10,Failed to Stop at Signal,No Contributing Action,Distracted - Other Exterior,No Apparent Contributing Factor,35,43,M,F,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct  9 2023  5:31PM
347455,State Highway,083A,54.528,,5/25/2023,05:16:00,CSP,,DOUGLAS,39.445,-104.75962,HWY 83,AT,MM 54.528,On Roadway,Non-Intersection,Wild Animal,,,,Wild Animal,Wild Animal,Not Applicable,DEER,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Dawn or Dusk,Clear,,N01,North,,Going Straight,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,55,0,55,0,0,0,No Contributing Action,,No Apparent Contributing Factor,,37,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 29 2023  3:32PM
350010,County Road,4700,BUSIN,QUEBE,5/25/2023,05:42:00,DSO,,DOUGLAS,39.56068,-104.90431,BUSINESS CENTER DR,AT,QUEBEC ST S,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,Clear,E04,East,East,Going Straight,Stopped in Traffic,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,30,30,5,0,0,0,Followed Too Closely,No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,62,42,M,F,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 13 2023  2:44PM
348822,County Road,4700,BURGU,LUCEN,5/25/2023,08:05:00,DSO,,DOUGLAS,39.54215,-104.99404,BURGUNDY ST W,00050FN,LUCENT BLVD,On Roadway,At Intersection,Parked Motor Vehicle,Parked Motor Vehicle,,,Parked Motor Vehicle,Parked Motor Vehicle,Not Applicable,,0,0,1,0,0,0,0,3,FALSE,FALSE,FALSE,Curve Left,Uphill,Dry,Dawn or Dusk,Clear,,S01,Southwest,Southwest,Going Straight,Parked,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,30,30,25,0,25,0,Lane Violation,,Not Observed,,25,,F,,,,,,,,Yes - SFST,,Marijuana Suspected,,Yes - SFST,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct  3 2023  1:49PM
348912,State Highway,470A,23.994,V,5/25/2023,08:25:00,CSP,,DOUGLAS,39.5641,-104.9072,C-470,AT,MM 23.994,On Roadway,Express/Managed/HOV Lane,Side to Side-Same Direction,Side to Side-Same Direction,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,3,0,0,0,0,3,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,West,West,Swerve/Avoidance,Going Straight,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,65,65,0,0,Lane Violation,No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,23,41,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 28 2023  8:50PM
348863,State Highway,470A,24.000,,5/25/2023,08:54:00,CSP,,DOUGLAS,39.56409,-104.90709,C-470,AT,MM 24,On Roadway,Non-Intersection,Front to Side,Side to Side-Same Direction,Front to Rear,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,4,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W02,West,West,Other (Describe in Narrative),Going Straight,Pickup Truck/Utility Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,5,65,0,0,Careless Driving ,No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,61,42,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 28 2023  8:44PM
347964,County Road,4700,RAMPA,WATER,5/25/2023,09:30:00,DSO,,DOUGLAS,39.48539,-105.07319,RAMPART RANGE RD N,JSO,WATERTON RD,On Roadway,Intersection Related,Rear to Side,,,,Rear to Side,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Lighted,Clear,,S02,South,South,Changing Lanes,Going Straight,Pickup Truck/Utility Van,SUV,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,45,45,45,35,0,10,Lane Violation,No Contributing Action,Not Observed,No Apparent Contributing Factor,37,66,M,F,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct  6 2023  7:54PM
352583,State Highway,083A,61.448,,5/25/2023,13:14:00,PPD,PARKER,DOUGLAS,39.54409,-104.77184,PARKER RD S,AT,PINE LN E,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N03,North,North,Going Straight,Stopped in Traffic,Pickup Truck/Utility Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,5,0,5,0,Careless Driving ,No Contributing Action,Age/Driver Ability,No Apparent Contributing Factor,19,54,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 12 2023  8:47PM
347168,City Street,0185,PLUMC,EATON,5/25/2023,14:29:00,CRPD,CASTLE ROCK,DOUGLAS,39.36127,-104.82919,PLUM CREEK PWKY,0.30ME,EATON ST,On Roadway,Non-Intersection,Front to Side,,,,Front to Side,Sideswipe Opposite Direction,Not Applicable,,0,1,1,0,1,0,0,2,FALSE,TRUE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,W01,East,West,Going Straight,Going Straight,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,40,40,35,0,0,Careless Driving ,No Contributing Action,Distracted - Manipulating Electronic Device,No Apparent Contributing Factor,30,52,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct  6 2023  5:44PM
347128,City Street,0185,PLUMC,WILCO,5/25/2023,14:34:00,CRPD,CASTLE ROCK,DOUGLAS,39.36602,-104.86324,PLUM CREEK PKWY E,00100FW,WILCOX ST S,On Roadway,Non-Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,West,West,Changing Lanes,Going Straight,SUV,Working Vehicle/Equipment,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,10,10,10,10,Failed to Yield ROW,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,59,37,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct  6 2023  6:13PM
368488,Interstate Highway,025A,187.452,,5/25/2023,15:00:00,CSP,,DOUGLAS,39.45699,-104.87501,I-25,AT,MM 187.452,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Wet,Daylight,Rain,,N02,North,North,Going Straight,Slowing,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,75,75,15,5,0,0,,No Contributing Action,,No Apparent Contributing Factor,,59,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Other Method,,Unknown,,No - Other Method,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 27 2023  2:45PM
348877,Interstate Highway,025A,193.276,,5/25/2023,15:16:00,CSP,,DOUGLAS,39.54038,-104.86863,I-25,AT,MM 193.276,On Roadway,Non-Intersection,Front to Rear,Front to Rear,,,Front to Rear,Rear-End,Not Applicable,,0,4,0,1,3,0,0,3,FALSE,FALSE,FALSE,Straight,Level,Wet,Daylight,Rain,,N04,North,North,Slowing,Stopped in Traffic,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,30,0,25,0,Followed Too Closely,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,73,58,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 26 2023  7:52PM
353014,Interstate Highway,025A,184.061,,5/25/2023,15:40:00,CSP,,DOUGLAS,39.41066,-104.86684,I-25,AT,MM 184.061,On Roadway,Non-Intersection,Vehicle Debris or Cargo,,,,Vehicle Debris or Cargo,Vehicle Debris or Cargo,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,S03,South,South,Going Straight,Going Straight,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,75,65,75,0,55,No Contributing Action,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,37,66,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 27 2023  2:23PM
349401,State Highway,470A,20.604,,5/25/2023,15:55:00,CSP,,DOUGLAS,39.5639,-104.96921,C-470,AT,MM 20.604,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Cloudy,,E02,East,East,Going Straight,Slowing,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,30,10,30,10,Careless Driving ,No Contributing Action,Not Observed,No Apparent Contributing Factor,30,25,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 28 2023  6:56PM
347615,Interstate Highway,025A,185.951,,5/25/2023,21:19:00,CSP,,DOUGLAS,39.43653,-104.87859,I-25,AT,MM 185.951,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,TRUE,FALSE,Straight,Downhill,Dry,Dark – Unlighted,Clear,,S02,South,South,Going Straight,Slowing,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,75,75,70,70,70,70,Careless Driving ,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,69,17,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 26 2023  6:57PM
349317,Interstate Highway,025A,182.000,,5/25/2023,22:04:00,CSP,,DOUGLAS,39.38255,-104.86037,I-25,AT,MM 182,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,5,1,0,0,0,2,FALSE,TRUE,FALSE,Curve Right,Level,Dry,Dark – Lighted,Clear,,N03,North,North,Swerve/Avoidance,Slowing,Pickup Truck/Utility Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,55,55,50,45,40,45,Followed Too Closely,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,38,46,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 26 2023  8:00PM
349370,Interstate Highway,025A,192.960,,5/26/2023,04:39:00,CSP,,DOUGLAS,39.53583,-104.86822,I-25,AT,MM 192.96,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Dawn or Dusk,Clear,,N03,North,North,Changing Lanes,Going Straight,Passenger Car/Passenger Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,80,70,65,70,Speeding,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,43,36,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 26 2023  8:08PM
352535,City Street,0817,PARKM,ACERS,5/26/2023,09:00:00,LNTRPD,LONE TREE,DOUGLAS,39.56302,-104.89503,PARK MEADOWS DR,00308FE,ACERS GREEN DR,On Roadway,Driveway Access Related,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,1,1,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,North,West,Making Left Turn,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,10,35,10,35,Improper Turn,No Contributing Action,Driver Emotionally Upset,No Apparent Contributing Factor,40,47,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 11 2023  8:47PM
349593,City Street,0185,PROME,CASTL,5/26/2023,09:44:00,CRPD,CASTLE ROCK,DOUGLAS,39.42413,-104.87801,PROMENADE PKWY,AT,CASTLE ROCK PKWY,On Roadway,Roundabout,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Left,Level,Dry,Daylight,Clear,,,West,West,Going Straight,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,0,0,20,20,0,0,Lane Violation,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,56,45,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct  6 2023  6:43PM
347960,County Road,4700,UNIVE,HIGHL,5/26/2023,11:13:00,DSO,,DOUGLAS,39.54608,-104.94617,UNIVERSITY BLVD S,AT,9350,On Roadway,Driveway Access Related,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,,S02,Southeast,Northeast,Going Straight,Making Left Turn,SUV,SUV,No Special Function,No Special Function,No Automation,Driver Assistance,FALSE,FALSE,45,15,30,15,35,13,Failed to Stop at Signal,No Contributing Action,Not Observed,No Apparent Contributing Factor,67,25,F,M,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct  9 2023  4:54PM
347536,Interstate Highway,025A,187.483,,5/26/2023,11:50:00,CSP,,DOUGLAS,39.45747,-104.87539,I-25,AT,MM 187.483,On Roadway,Non-Intersection,Vehicle Debris or Cargo,Sign,,,Sign,Vehicle Debris or Cargo,Not Applicable,,0,0,2,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,S04,South,,Swerve/Avoidance,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,75,0,75,0,0,0,No Contributing Action,,No Apparent Contributing Factor,,25,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 26 2023  6:56PM
349442,City Street,0185,S,PERRY,5/26/2023,12:05:00,CRPD,CASTLE ROCK,DOUGLAS,39.37125,-104.85866,2ND ST,AT,PERRY ST,Ran off left side,At Intersection,Light Pole/Utility Pole,,,,Light Pole/Utility Pole,Light Pole/Utility Pole,Not Applicable,,0,0,2,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,Clear,W01,West,,Making Left Turn,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,25,0,5,0,0,0,No Contributing Action,,Driver Emotionally Upset,,16,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 29 2023  8:17PM
348032,Interstate Highway,025A,180.884,N,5/26/2023,12:54:00,CRPD,CASTLE ROCK,DOUGLAS,39.36651,-104.8661,I-25 SB RAMPS,AT,PLUM CREEK PKWY W,On Roadway,At Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Overtaking Turn,Overtaking Turn,,0,0,5,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Cloudy,,S03,South,South,Going Straight,Making Left Turn,SUV,"Medium/Heavy Trucks, GVWR/GCWR 16,001 or over",No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,10,10,10,10,Lane Violation,No Contributing Action,Driver Unfamiliar With Area,No Apparent Contributing Factor,66,50,M,M,Child Restraint – Forward Facing,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep  5 2024 12:52AM
