Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Relation To Roadway,Vehicle Count,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file,_co_total_vehicles,_co_mhe,_co_crash_type,_co_link,_co_second_he,_co_third_he,_co_wild_animal,_co_secondary_crash,_co_weather2,_co_lane_position,_co_injury00_uninjured,_co_tu1_direction,_co_tu1_movement,_co_tu1_vehicle_type,_co_tu1_speed_limit,_co_tu1_estimated_speed,_co_tu1_stated_speed,_co_tu1_driver_action,_co_tu1_human_factor,_co_tu1_age,_co_tu1_sex,_co_tu2_direction,_co_tu2_movement,_co_tu2_vehicle_type,_co_tu2_speed_limit,_co_tu2_estimated_speed,_co_tu2_stated_speed,_co_tu2_driver_action,_co_tu2_human_factor,_co_tu2_age,_co_tu2_sex,_co_nm1_type,_co_nm1_age,_co_nm1_sex,_co_nm1_action,_co_nm1_movement,_co_nm1_location,_co_nm1_facility,_co_nm1_contributing_factor,_co_nm2_type,_co_nm2_age,_co_nm2_sex,_co_nm2_action,_co_nm2_movement,_co_nm2_location,_co_nm2_facility,_co_nm2_contributing_factor
2590297,8/29/2025,2025,0748,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,SSG CHRIS FALKEL DR,NonVDOT secondary,BLUEPOINT DR & SSG CHRIS FALKEL DR,,-105.00097,39.55501,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,SSG CHRIS FALKEL DR,BLUEPOINT DR,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Broadside,AT,,,,FALSE,,S01,2,East,Making Left Turn,Passenger Car/Passenger Van,25,10,10,Improper Turn,Age/Driver Ability,73,M,South,Going Straight,Pickup Truck/Utility Van,25,25,25,No Contributing Action,No Apparent Contributing Factor,46,M,,,,,,,,,,,,,,,,
2590270,8/29/2025,2025,0905,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,WATERTON RD,NonVDOT secondary,,,-105.06455,39.48211,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,WATERTON RD,MOUNT KATAKA ST,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,00300FE,,,,FALSE,,E02,2,East,Changing Lanes,SUV,45,30,0,Failed to Yield ROW,Looked/Did Not See,44,M,East,Going Straight,Passenger Car/Passenger Van,45,35,0,No Contributing Action,No Apparent Contributing Factor,51,M,,,,,,,,,,,,,,,,
2590204,8/29/2025,2025,1145,O,0,0,0,0,5. Sideswipe - Opposite Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,DANIELS PARK RD,NonVDOT secondary,,,-104.92136,39.47309,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,24. Other Fixed Object,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,DANIELS PARK RD,W CASTLE PINES PKWY,,crashlens_u5p9stw5.csv,2,Side to Side-Opposite Direction,Sideswipe Opposite Direction,01000FW,Side to Side-Opposite Direction,,,FALSE,,E01,2,East,Negotiating a Curve,SUV,25,25,25,Lane Violation,Looked/Did Not See,30,M,West,Negotiating a Curve,Passenger Car/Passenger Van,25,20,20,No Contributing Action,No Apparent Contributing Factor,24,M,,,,,,,,,,,,,,,,
2591072,8/29/2025,2025,1233,B,0,0,2,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,2. Curve - Level,"1. Two-Way, Not Divided",1. Not at Intersection,N SUNDOWN TRL,NonVDOT secondary,,,-104.74212,39.48013,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,14. Ditch,4. Roadside,8. Non-Intersection,1,2,0,0,colorado,County Road,DSO,4700,N SUNDOWN TRL,N SUNBURST TRL,,crashlens_u5p9stw5.csv,1,Ditch,Ditch,00628FS,Tree,Overturning/Rollover,,FALSE,,NRS,0,North,Negotiating a Curve,Passenger Car/Passenger Van,30,50,50,Careless Driving,,20,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
2590046,8/29/2025,2025,1513,O,0,0,0,0,5. Sideswipe - Opposite Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,JACKSON CREEK RD,NonVDOT secondary,,,-104.96941,39.34752,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,JACKSON CREEK RD,S PERRY PARK RD,,crashlens_u5p9stw5.csv,2,Side to Side-Opposite Direction,Sideswipe Opposite Direction,01168FW,,,,FALSE,,E01,2,West,Going Straight,Pickup Truck/Utility Van,30,25,0,Failed to Yield ROW,Not Observed,,,East,Going Straight,Pickup Truck/Utility Van,30,25,25,No Contributing Action,No Apparent Contributing Factor,45,M,,,,,,,,,,,,,,,,
2590016,8/30/2025,2025,1012,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,LAKE GULCH RD,NonVDOT secondary,CRYSTAL VALLEY PKWY & LAKE GULCH RD,,-104.82873,39.33919,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,LAKE GULCH RD,CRYSTAL VALLEY PKWY,,crashlens_u5p9stw5.csv,2,Front to Side,Approach Turn,AT,,,,FALSE,,N01,3,North,Making Left Turn,Passenger Car/Passenger Van,45,10,5,Failed to Yield ROW,Looked/Did Not See,39,F,South,Going Straight,SUV,45,40,35,No Contributing Action,No Apparent Contributing Factor,49,M,,,,,,,,,,,,,,,,
2591069,8/30/2025,2025,1826,A,0,1,0,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,S PERRY PARK RD,NonVDOT secondary,,,-104.9098,39.13758,DOUGLAS,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,14. Ditch,4. Roadside,8. Non-Intersection,1,1,0,0,colorado,County Road,DSO,4700,S PERRY PARK RD,AURELIA AVE,,crashlens_u5p9stw5.csv,1,Overturning/Rollover,Ditch,01800FN,Overturning/Rollover,Ground,,FALSE,,S01,0,North,Negotiating a Curve,Motorcycle,35,35,0,Too Fast for Conditions,Not Observed,28,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
2591090,9/1/2025,2025,1217,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,FLINTWOOD RD,NonVDOT secondary,FLINTWOOD RD & HWY 86,,-104.6786,39.36918,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,County Road,DSO,4700,FLINTWOOD RD,HWY 86,,crashlens_u5p9stw5.csv,2,Front to Side,Overtaking Turn,00186FN,,,,FALSE,,N01,3,North,Making U-Turn,Pickup Truck/Utility Van,40,2,2,Careless Driving,Aggressive Driving,35,F,North,Swerve/Avoidance,Passenger Car/Passenger Van,40,30,30,No Contributing Action,No Apparent Contributing Factor,17,M,,,,,,,,,,,,,,,,
2590326,9/1/2025,2025,2029,O,0,0,0,0,10. Deer/Animal,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,E WILDCAT RESERVE PKWY,NonVDOT secondary,,,-104.97486,39.52713,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,21. Animal,1. On Roadway,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,E WILDCAT RESERVE PKWY,SKYDANCE DR,,crashlens_u5p9stw5.csv,1,Wild Animal,Wild Animal,00200FE,,,DEER,FALSE,,W01,1,West,Going Straight,SUV,45,45,0,Careless Driving,Looked/Did Not See,17,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
2592103,9/2/2025,2025,0007,O,0,0,0,0,10. Deer/Animal,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,MONARCH BLVD,NonVDOT secondary,,,-104.91905,39.51694,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,21. Animal,1. On Roadway,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,MONARCH BLVD,MCARTHUR RANCH RD,,crashlens_u5p9stw5.csv,1,Wild Animal,Wild Animal,1.00MS,,,DEER,FALSE,Clear,N01,1,North,Going Straight,SUV,45,40,40,No Contributing Action,No Apparent Contributing Factor,26,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
2590651,9/2/2025,2025,0753,B,0,0,1,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,W HIGHLANDS RANCH PKWY,NonVDOT secondary,,,-105.01947,39.53398,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,1,0,0,colorado,County Road,DSO,4700,W HIGHLANDS RANCH PKWY,WESTRIDGE VILLAGE PKWY,,crashlens_u5p9stw5.csv,2,Front to Side,Overtaking Turn,00838FE,,,,FALSE,,E02,2,East,Making U-Turn,SUV,45,15,15,Turned from Wrong Lane or Position,Looked/Did Not See,,M,East,Going Straight,Passenger Car/Passenger Van,45,30,30,No Contributing Action,No Apparent Contributing Factor,49,M,,,,,,,,,,,,,,,,
2592126,9/2/2025,2025,1203,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,S QUEBEC ST,NonVDOT secondary,,,-104.90441,39.56059,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,S QUEBEC ST,PARK MEADOWS DR,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,00050FS,,,,FALSE,,N02,3,South,Going Straight,SUV,45,20,20,Lane Violation,Looked/Did Not See,48,F,South,Going Straight,Passenger Car/Passenger Van,45,20,20,No Contributing Action,No Apparent Contributing Factor,75,M,,,,,,,,,,,,,,,,
2590694,9/2/2025,2025,1338,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",2. Two Approaches,CENTENNIAL BLVD,NonVDOT secondary,,,-104.98784,39.56228,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,CENTENNIAL BLVD,S BROADWAY,,crashlens_u5p9stw5.csv,2,Front to Side,Sideswipe Same Direction,00250FW,,,,FALSE,,E02,2,East,Making Right Turn,SUV,35,20,20,Improper Turn,Looked/Did Not See,42,F,East,Making Left Turn,Passenger Car/Passenger Van,35,10,10,Improper Turn,Looked/Did Not See,20,F,,,,,,,,,,,,,,,,
2591213,9/2/2025,2025,1615,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,CASTLE PINES PKWY,NonVDOT secondary,,,-104.86082,39.47354,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,3,0,0,0,colorado,County Road,DSO,4700,CASTLE PINES PKWY,CANYON FORGE DR,,crashlens_u5p9stw5.csv,3,Front to Rear,Rear-End,00387FW,Front to Rear,,,FALSE,,E01,3,East,Going Straight,SUV,45,15,7,Followed Too Closely,Looked/Did Not See,17,M,East,Slowing,SUV,40,5,5,No Contributing Action,No Apparent Contributing Factor,26,M,,,,,,,,,,,,,,,,
2592188,9/2/2025,2025,1639,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,BROWN BEAR WAY,NonVDOT secondary,,,-105.06526,39.47381,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,BROWN BEAR WAY,MULE DEER PL,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,00187FS,,,,FALSE,,SRS,1,South,Weaving,SUV,25,20,20,Careless Driving,Distracted - Manipulating Electronic Device,78,F,South,Parked,SUV,25,0,0,,,,,,,,,,,,,,,,,,,,
2591175,9/3/2025,2025,0807,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,GRACE BLVD,NonVDOT secondary,BABLE RUN & GRACE BLVD,,-104.93885,39.53877,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,GRACE BLVD,BABLE RUN,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,S01,2,South,Making Left Turn,SUV,25,10,5,Failed to Yield ROW,Looked/Did Not See,31,F,West,Going Straight,SUV,30,25,25,No Contributing Action,No Apparent Contributing Factor,17,M,,,,,,,,,,,,,,,,
2592182,9/3/2025,2025,1255,C,0,0,0,4,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",4. Four Approaches,S CHAMBERS RD,NonVDOT secondary,COSMOPOLITAN CIR & S CHAMBERS RD,,-104.81312,39.53266,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,4,0,0,colorado,County Road,DSO,4700,S CHAMBERS RD,COSMOPOLITAN CIR,,crashlens_u5p9stw5.csv,2,Front to Rear,Broadside,AT,Curb,,,FALSE,Clear,S01,1,South,Weaving,SUV,45,57,50,Speeding,Driver Inexperience,16,M,East,Making Right Turn,Passenger Car/Passenger Van,45,15,30,Turned from Wrong Lane or Position,Looked/Did Not See,51,F,,,,,,,,,,,,,,,,
2592120,9/3/2025,2025,1732,C,0,0,0,1,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,S QUEBEC ST,NonVDOT secondary,S QUEBEC ST & TIMBERLINE RD,,-104.91165,39.54346,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,1,0,0,colorado,County Road,DSO,4700,S QUEBEC ST,TIMBERLINE RD,,crashlens_u5p9stw5.csv,2,Front to Side,Approach Turn,AT,Curb,,,FALSE,,N01,1,North,Making Left Turn,Passenger Car/Passenger Van,45,15,0,Careless Driving,Not Observed,71,M,South,Going Straight,Passenger Car/Passenger Van,45,45,0,No Contributing Action,No Apparent Contributing Factor,31,F,,,,,,,,,,,,,,,,
2592145,9/3/2025,2025,2132,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,S QUEBEC ST,NonVDOT secondary,,,-104.90991,39.54736,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,S QUEBEC ST,COLLEGIATE DR,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,00232FN,,,,FALSE,,N02,3,North,Changing Lanes,SUV,45,40,40,No Contributing Action,Driver Inexperience,16,F,North,Going Straight,Passenger Car/Passenger Van,45,45,45,No Contributing Action,No Apparent Contributing Factor,16,M,,,,,,,,,,,,,,,,
2593293,9/4/2025,2025,0301,C,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",2. Two Approaches,RUTLEDGE ST,NonVDOT secondary,,,-104.80589,39.53477,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,10. Culvert,4. Roadside,8. Non-Intersection,1,1,0,0,colorado,County Road,DSO,4700,RUTLEDGE ST,BRISTLERIDGE ST,,crashlens_u5p9stw5.csv,1,Culvert or Headwall,Culvert or Headwall,00681FE,,,,FALSE,,N01,0,East,Going Straight,SUV,25,35,0,Careless Driving,Evading Law Enforcement Officer,32,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
2592641,9/4/2025,2025,1308,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,PLAZA DR,NonVDOT secondary,,,-104.99058,39.55897,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,PLAZA DR,CENTENNIAL BLVD,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,00040FW,,,,FALSE,,W02,3,West,Changing Lanes,Passenger Car/Passenger Van,35,7,5,Lane Violation,Looked/Did Not See,78,F,West,Going Straight,Passenger Car/Passenger Van,35,35,35,No Contributing Action,No Apparent Contributing Factor,30,M,,,,,,,,,,,,,,,,
2592121,9/4/2025,2025,1607,B,0,0,2,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,S QUEBEC ST,NonVDOT secondary,BUSINESS CENTER DR & S QUEBEC ST,,-104.90533,39.55872,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,3,2,0,0,colorado,County Road,DSO,4700,S QUEBEC ST,BUSINESS CENTER DR,,crashlens_u5p9stw5.csv,3,Front to Side,Broadside,00670FS,Front to Front,,,FALSE,,S02,1,South,Going Straight,SUV,45,35,35,Failed to Stop at Signal,Driver Emotionally Upset,39,F,East,Going Straight,SUV,45,10,10,No Contributing Action,No Apparent Contributing Factor,64,F,,,,,,,,,,,,,,,,
2592857,9/5/2025,2025,0942,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",4. Four Approaches,S QUEBEC ST,NonVDOT secondary,CHESTNUT HILL ST & S QUEBEC ST,,-104.91153,39.55501,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,S QUEBEC ST,CHESTNUT HILL ST,,crashlens_u5p9stw5.csv,2,Front to Front,Approach Turn,AT,,,,FALSE,,S01,3,South,Making Left Turn,SUV,45,15,3,Failed to Yield ROW,Driver Unfamiliar With Area,76,M,North,Going Straight,Pickup Truck/Utility Van,45,40,0,No Contributing Action,No Apparent Contributing Factor,54,M,,,,,,,,,,,,,,,,
2592323,9/5/2025,2025,1325,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,TITAN RD,NonVDOT secondary,MOORE RD & TITAN RD,,-105.02676,39.50729,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,County Road,DSO,4700,TITAN RD,MOORE RD,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Rear-End,00040FE,,,,FALSE,,W01,1,East,Going Straight,"Medium/Heavy Trucks, GVWR/GCWR 10,001 or Over",40,10,0,Lane Violation,Looked/Did Not See,,,East,Swerve/Avoidance,SUV,40,30,0,No Contributing Action,No Apparent Contributing Factor,42,M,,,,,,,,,,,,,,,,
2592324,9/5/2025,2025,1557,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,S UNIVERSITY BLVD,NonVDOT secondary,,,-104.93767,39.54274,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,S UNIVERSITY BLVD,TEAL RIDGE CT,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,00310FW,,,,FALSE,,W01,2,West,Going Straight,SUV,45,45,45,Followed Too Closely,Not Observed,20,F,West,Stopped in Traffic,Pickup Truck/Utility Van,45,0,0,No Contributing Action,No Apparent Contributing Factor,31,M,,,,,,,,,,,,,,,,
2593027,9/6/2025,2025,0855,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,INVERNESS PKWY,NonVDOT secondary,INVERNESS DR & INVERNESS PKWY,,-104.86708,39.56601,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,INVERNESS PKWY,INVERNESS DR,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,AT,,,,FALSE,,S01,2,South,Going Straight,Pickup Truck/Utility Van,30,20,0,Followed Too Closely,Aggressive Driving,28,F,South,Stopped in Traffic,Passenger Car/Passenger Van,30,0,0,No Contributing Action,No Apparent Contributing Factor,32,M,,,,,,,,,,,,,,,,
2598549,9/6/2025,2025,1216,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",2. Two Approaches,N RAMPART RANGE RD,NonVDOT secondary,,,-105.07326,39.48527,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,N RAMPART RANGE RD,WATERTON RD,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,00299FS,,,,FALSE,,N03,2,East,Making Left Turn,SUV,15,5,5,Failed to Yield ROW,Looked/Did Not See,29,F,South,Going Straight,Passenger Car/Passenger Van,40,35,30,No Contributing Action,No Apparent Contributing Factor,39,F,,,,,,,,,,,,,,,,
2592253,9/7/2025,2025,1357,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,HORSEBRUSH LN,NonVDOT secondary,,,-105.03296,39.49713,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,1. On Roadway,8. Non-Intersection,3,0,0,0,colorado,County Road,DSO,4700,HORSEBRUSH LN,MERINO CIR,,crashlens_u5p9stw5.csv,3,Parked Motor Vehicle,Parked Motor Vehicle,00100FN,Parked Motor Vehicle,,,FALSE,,SRS,1,Southeast,Weaving,Passenger Car/Passenger Van,25,10,10,Careless Driving,Distracted - Other Exterior,79,M,Southeast,Parked,Pickup Truck/Utility Van,25,0,0,,,,,,,,,,,,,,,,,,,,
2594279,9/7/2025,2025,1445,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,PLAZA DR,NonVDOT secondary,KENDRICK CASTILLO WAY & PLAZA DR,,-105.00811,39.55567,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,PLAZA DR,KENDRICK CASTILLO WAY,,crashlens_u5p9stw5.csv,2,Front to Side,Sideswipe Same Direction,AT,,,,FALSE,,W05,3,North,Making Right Turn,SUV,45,10,10,Failed to Yield ROW,Looked/Did Not See,73,F,North,Making Left Turn,Pickup Truck/Utility Van,45,20,20,No Contributing Action,No Apparent Contributing Factor,28,F,,,,,,,,,,,,,,,,
