CUID,System Code,Rd_Number,Rd_Section,City_Street,Crash Date,Crash Time,Agency Id,City,County,Latitude,Longitude,Location 1,Link,Location 2,Location,Road Description,First HE,Second HE,Third HE,Fourth HE,MHE,Crash Type,Approach Overtaking Turn,Wild Animal,Number Killed,Number Injured,Injury 00,Injury 01,Injury 02,Injury 03,Injury 04,Total Vehicles,Secondary Crash,Construction Zone,School Zone,Road Contour Curves,Road Contour Grade,Road Condition,Lighting Conditions,Weather Condition,Weather Condition 2,Lane Position,TU-1 Direction,TU-2 Direction,TU-1 Movement,TU-2 Movement,TU-1 Type,TU-2 Type,TU-1 Special Function,TU-2 Special Function,TU-1 Autonomous Vehicle,TU-2 Autonomous Vehicle,TU-1 Hit And Run,TU-2 Hit And Run,TU-1 Speed Limit,TU-2 Speed Limit,TU-1 Estimated Speed,TU-2 Estimated Speed,TU-1 Speed,TU-2 Speed,TU-1 Driver Action,TU-2 Driver Action,TU-1 Human Contributing Factor,TU-2 Human Contributing Factor,TU-1 Age,TU-2 Age,TU-1 Sex ,TU-2 Sex,TU-1 Safety System Available ,TU-2 Safety System Available ,TU-1 Safety restraint Use,TU-2 Safety restraint Use,TU-1 Safety Helmet,TU-2  Safety Helmet,TU-1 Alcohol Suspected,TU-2 Alcohol Suspected,TU-1  Marijuana Suspected,TU-2 Marijuana Suspected,TU-1 Other Drugs Suspected ,TU-2 Other Drugs Suspected ,TU-1 NM Direction,TU-2 NM Direction,TU-1 NM Movement,TU-2 NM Movement,TU-1 NM Facility Available,TU-2 NM Facility Available,TU-1 NM Location ,TU-2 NM Location ,TU-1 NM Type,TU-2 NM Type,TU-1 NM Age ,TU-2 NM Age ,TU-1 NM Sex ,TU-2 NM Sex ,TU-1 NM Action ,TU-2 NM Action ,TU-1 NM Human Contributing Factor ,TU-2 NM Human Contributing Factor ,TU-1 NM Safety Helmet ,TU-2 NM Safety Helmet ,TU-1 NM Alcohol Suspected ,TU-2 NM Alcohol Suspected ,TU-1 NM Marijuana Suspected ,TU-2 NM Marijuana Suspected ,TU-1 NM Other Drugs Suspected ,TU-2 NM Other Drugs Suspected ,Record Status,Processing Status,Last Updated
224862,Interstate Highway,025A,188.41,,4/30/2022,13:47:00,CSP,,DOUGLAS,39.47097,-104.87259,I-25,AT,MM 188.41,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Cloudy,,N03,North,North,Going Straight,Stopped in Traffic,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,75,75,40,0,25,0,Followed Too Closely,No Contributing Action,Age/Driver Ability,No Apparent Contributing Factor,75,66,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 19 2022  5:23PM
310563,State Highway,470A,18.80,V,4/30/2022,14:03:00,CSP,,DOUGLAS,39.55901,-104.99992,C-470 EXPRESS LANE,AT ,MM 18.80,Ran off left side,Express/Managed/HOV Lane,Light Pole/Utility Pole,Concrete Highway Barrier,Concrete Highway Barrier,Overturning/Rollover,Light Pole/Utility Pole,Light Pole/Utility Pole,Not Applicable,,2,1,0,0,0,1,2,1,FALSE,FALSE,FALSE,Curve Right,Level,Dry,Daylight,Clear,,WLS,West,,Out of Control,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,65,0,100,0,0,0,Speeding,,Aggressive Driving,,34,,M,,Booster Seat,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May  4 2023  6:09PM
225399,Interstate Highway,025A,187.93,,4/30/2022,14:09:00,CSP,,DOUGLAS,39.46384,-104.87399,I-25,AT,MM 187.93,On Roadway,Non-Intersection,Front to Rear,Front to Rear,,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,3,TRUE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N03,North,North,Swerve/Avoidance,Swerve/Avoidance,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,75,75,25,10,20,60,Followed Too Closely,Followed Too Closely,No Apparent Contributing Factor,No Apparent Contributing Factor,32,66,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 19 2022  8:54PM
224871,State Highway,470A,18.07,,4/30/2022,14:37:00,CSP,,DOUGLAS,39.56212,-105.0155,C-470,02000FW,LUCENT BLVD,On Roadway,Ramp-related,Parked Motor Vehicle,,,,Parked Motor Vehicle,Parked Motor Vehicle,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,E03,East,East,Weaving,Parked,Motor Home,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,50,0,50,0,Lane Violation,,Age/Driver Ability,,86,,F,,None,,Not Used,,N/A (Cars/Trucks),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 22 2022  4:50PM
226440,State Highway,086B,100.10,,4/30/2022,14:51:00,CRPD,CASTLE ROCK,DOUGLAS,39.413159,-104.866332,FOUNDERS PKWY,AT,I-25 NB OFF RAMP,On Roadway,At Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Right,Level,Dry,Daylight,Clear,,N00,North,East,Making Right Turn,Going Straight,Pickup Truck/Utility Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,0,35,0,35,10,35,Failed to Stop at Signal,No Contributing Action,Driver Unfamiliar With Area,No Apparent Contributing Factor,52,35,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 22 2022  2:43PM
227092,State Highway,470A,24.14,,4/30/2022,15:45:00,LNTRPD,LONE TREE,DOUGLAS,39.563674,-104.904468,C-470,AT,QUEBEC ST,On Roadway,Non-Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,3,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,E02,East,East,Other (Describe in Narrative),Going Straight,Pickup Truck/Utility Van,Pickup Truck/Utility Van,,No Special Function,,No Automation,TRUE,FALSE,0,55,0,55,0,55,,Other Contributing Action (Describe in Narrative),,Looked/Did Not See,,28,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 22 2022  6:09PM
310337,State Highway,470A,23.850,,4/30/2022,17:01:00,CSP,,DOUGLAS,39.56437,-104.91135,C-470,0.85ME,MM 23,On Roadway,Non-Intersection,Front to Rear,Concrete Highway Barrier,Concrete Highway Barrier,Concrete Highway Barrier,Concrete Highway Barrier,Rear-End,Not Applicable,,0,1,1,0,0,1,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W02,West,West,Other (Describe in Narrative),Going Straight,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,90,75,0,75,Reckless Driving,No Contributing Action,Aggressive Driving,No Apparent Contributing Factor,55,28,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),Yes - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May  1 2023  5:45PM
229135,State Highway,083A,61.60,,4/30/2022,17:33:00,PPD,PARKER,DOUGLAS,39.549691,-104.774847,CROWN CREST BLVD,AT,PARKER RD,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Right,Downhill,Dry,Daylight,Clear,,W03,West,West,Making Right Turn,Making Right Turn,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,5,0,5,0,Careless Driving ,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,24,59,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 21 2022  5:29PM
229146,State Highway,083A,59.39,,4/30/2022,17:33:00,PPD,PARKER,DOUGLAS,39.51321,-104.76406,PARKER RD S,AT,CLUBHOUSE DR E ,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N03,North,North,Going Straight,Slowing,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,15,10,15,10,Careless Driving ,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,29,36,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 21 2022  3:49PM
224790,City Street,1038,MAINS,PINED,5/1/2022,00:42:00,PPD,PARKER,DOUGLAS,39.51836,-104.7536,E MAINS ST,00050FW,N PINE DR ,Ran off right side,At Intersection,Curb,Light Pole/Utility Pole,,,Curb,Curb,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Curve Left,Level,Dry,Dark – Lighted,Clear,,E02,East,,Going Straight,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,TRUE,FALSE,30,0,30,0,30,0,Careless Driving ,,Driver Emotionally Upset,,33,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 22 2022  5:25AM
223102,Interstate Highway,025A,185.42,,5/1/2022,00:50:00,CSP,,DOUGLAS,39.42895,-104.87901,I-25,AT,MM 185.42,Ran off right side,Non-Intersection,Guardrail Face,,,,Guardrail Face,Guardrail Face,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Dark – Lighted,Clear,,S04,South,,Out of Control,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,75,0,70,0,75,0,Careless Driving ,,Not Observed,,30,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,Yes - SFST,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 18 2022  9:59PM
310353,Interstate Highway,025A,178.18,,5/1/2022,03:00:00,CSP,,DOUGLAS,39.32926,-104.87965,I-25,AT,MM 178.18,Ran off right side,Non-Intersection,Cable Rail,,,,Cable Rail,Cable Rail,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Unlighted,Clear,,NRS,North,,Going Straight,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,75,0,76,0,76,0,Careless Driving ,,Asleep or Fatigued,,21,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Mar 16 2023  7:43PM
223167,Interstate Highway,025A,179.76,,5/1/2022,03:15:00,CSP,,DOUGLAS,39.3509,-104.87162,I-25,AT,MM 179.76,Ran off left side,Non-Intersection,Concrete Highway Barrier,,,,Concrete Highway Barrier,Concrete Highway Barrier,Not Applicable,,0,0,2,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Lighted,Clear,,N01,North,,Other (Describe in Narrative),,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,65,0,75,0,75,0,Careless Driving ,,Distracted - Other Interior,,24,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 18 2022 10:13PM
222415,County Road,4700,QUEBE,WILDC,5/1/2022,04:20:00,DSO,,DOUGLAS,,,QUEBEC ST S,S/O,WILDCAT RIDGE,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Cloudy,,N01,North,North,Going Straight,Stopped in Traffic,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,25,0,30,0,Failed to Stop at Signal,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,16,18,F,M,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep  1 2023  6:35AM
310245,County Road,4700,HESSR,DOUBL,5/1/2022,08:35:00,DSO,,DOUGLAS,39.49234,-104.81209,HESS RD,E/O,DOUBLE ANGEL RD,On Roadway,Non-Intersection,Wild Animal,,,,Wild Animal,Wild Animal,Not Applicable,DEER,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Curve Left,Level,Dry,Dark – Unlighted,Clear,,E01,East,,Going Straight,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,50,0,40,0,40,0,No Contributing Action,,No Apparent Contributing Factor,,32,,F,,,,,,,,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep  1 2023  6:37AM
226088,City Street,0185,MEADO,PRAIR,5/1/2022,11:54:00,CRPD,CASTLE ROCK,DOUGLAS,,,MEADOWS BLVD,AT,PRAIRIE HAWK DR,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N00,West,West,Going Straight,Stopped in Traffic,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,10,0,10,0,Followed Too Closely,No Contributing Action,Distracted - Other Interior,No Apparent Contributing Factor,46,58,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,,Marijuana Not Suspected,Marijuana Not Suspected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 20 2022  6:01AM
225763,State Highway,470A,23.97,,5/1/2022,23:25:00,CSP,,DOUGLAS,39.56383,-104.90759,C-470,AT,MM 23.97,Ran off left side,Non-Intersection,Concrete Highway Barrier,,,,Concrete Highway Barrier,Concrete Highway Barrier,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Uphill,Wet,Dark – Unlighted,Rain,,E03,East,,Out of Control,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,65,0,50,0,50,0,No Contributing Action,,No Apparent Contributing Factor,,36,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 22 2022  5:57PM
229024,County Road,4700,UNIVE,HIGHL,5/2/2022,03:04:00,DSO,,DOUGLAS,39.546177,-104.94625,UNIVERSITY BLVD S,600FW,HIGHLANDS RANCH PKWY E,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,1,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,,S02,Southeast,Southeast,Going Straight,Stopped in Traffic,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,15,0,15,0,Followed Too Closely,No Contributing Action,Distracted - Other Exterior,No Apparent Contributing Factor,25,29,F,F,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Mar  4 2024 11:15PM
310677,Interstate Highway,025A,168.71,V,5/2/2022,07:15:00,CSP,,DOUGLAS,39.20493,-104.8592,I-25,AT,MM 168.71,On Roadway,Express/Managed/HOV Lane,Side to Side-Same Direction,Concrete Highway Barrier,Concrete Highway Barrier,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,2,1,2,0,0,0,2,FALSE,FALSE,FALSE,Curve Right,Level,Wet,Daylight,Snow,Fog,S02,South,South,Out of Control,Going Straight,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,60,60,75,65,70,65,Too Fast for Conditions,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,35,37,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Mar 16 2023  8:36PM
310605,Interstate Highway,025A,166.606,,5/2/2022,07:25:00,CSP,,DOUGLAS,39.17469,-104.85029,I-25,AT,MM 166.606,Ran off left side,Non-Intersection,Concrete Highway Barrier,,,,Concrete Highway Barrier,Concrete Highway Barrier,Not Applicable,,0,0,2,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Downhill,Wet,Daylight,Rain,,N01,North,,Out of Control,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,70,0,60,0,60,0,Other Contributing Action (Describe in Narrative),,Other Factor (Describe in Narrative),,68,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Mar 16 2023  8:41PM
225206,State Highway,083A,30.24,,5/2/2022,09:10:00,CSP,,DOUGLAS,39.13041,-104.76672,HWY 83,00040FN,PALMER DIVIDE AVE,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,2,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Wet,Daylight,Rain,Fog,S01,South,South,Going Straight,Stopped in Traffic,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,20,0,20,0,Careless Driving ,No Contributing Action,Distracted - Other Exterior,No Apparent Contributing Factor,80,68,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 21 2022  2:47PM
228080,City Street,0185,FRONT,028HX,5/2/2022,12:46:00,CRPD,CASTLE ROCK,DOUGLAS,,,FRONT ST,AT,2842 FRONT ST,Ran off left side,Non-Intersection,Concrete Highway Barrier,Sign,Guardrail Face,,Concrete Highway Barrier,Concrete Highway Barrier,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Cloudy,,N00,East,,Weaving,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,15,0,15,0,15,0,Careless Driving ,,Other Factor (Describe in Narrative),,46,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 20 2022 10:34PM
229143,State Highway,083A,60.91,,5/2/2022,16:34:00,PPD,PARKER,DOUGLAS,39.53708,-104.76806,PARKER RD S,AT,LINCOLN AVE E ,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Cloudy,,S03,South,South,Going Straight,Stopped in Traffic,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,30,0,40,0,Careless Driving ,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,17,44,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Improperly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 21 2022  4:07PM
223554,State Highway,470A,21.09,C,5/3/2022,03:00:00,CSP,,DOUGLAS,39.56253,-104.95968,C-470 EB ON RAMP SLIP TO ,00175FE,UNIVERSITY BLVD S,On Roadway,Ramp,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Right,Level,Dry,Daylight,Clear,,E04,Northeast,Northeast,Entering Traffic Way/Merge,Slowing,SUV,SUV,No Special Function,No Special Function,Unknown,Unknown,FALSE,FALSE,65,65,15,0,15,0,Followed Too Closely,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,38,44,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 25 2022  8:22PM
224559,County Road,4700,BAYOU,BAYOU,5/3/2022,05:40:00,DSO,,DOUGLAS,,,BAYOU GULCH RD,W/O,BAYOU HILLS RD N,Ran off right side,Non-Intersection,Overturning/Rollover,,,,Overturning/Rollover,Overturning/Rollover,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Curve Left,Downhill,Dry,Daylight,Clear,,W01,Northwest,,Negotiating a Curve,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,45,0,50,0,45,0,Over-Correcting/ Over-Steering,,No Apparent Contributing Factor,,28,,M,,,,,,,,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep  1 2023  6:38AM
223443,State Highway,470A,20.45,,5/3/2022,07:37:00,CSP,,DOUGLAS,39.56457,-104.97205,C-470,AT,MM 20.45,On Roadway,Non-Intersection,Front to Rear,Front to Rear,,,Front to Rear,Rear-End,Not Applicable,,0,1,2,1,0,0,0,3,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,E02,East,East,Slowing,Stopped in Traffic,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,60,30,0,30,0,Followed Too Closely,No Contributing Action,Sun Glare,No Apparent Contributing Factor,56,56,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 25 2022  8:13PM
229150,State Highway,083A,57.86,,5/3/2022,07:47:00,PPD,PARKER,DOUGLAS,39.49301,-104.76022,PARKER RD S,AT,HESS RD E,On Roadway,At Intersection,Front to Front,,,,Front to Front,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N04,West,North,Making Right Turn,Going Straight,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,55,55,5,25,5,25,Failed to Yield ROW,No Contributing Action,,No Apparent Contributing Factor,20,17,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul 21 2022  3:32PM
223076,County Road,4700,LINCO,CHAMB,5/3/2022,08:30:00,DSO,,DOUGLAS,,,LINCOLN AVE E,AT,CHAMBERS RD S,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W02,West,West,Going Straight,Stopped in Traffic,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,5,0,5,0,Followed Too Closely,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,20,82,M,M,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 27 2022  4:33PM
230325,County Road,4700,INSPI,LOSTC,5/3/2022,10:13:00,DSO,,DOUGLAS,39.55139,-104.747,INSPIRATION DR,0.10MW,LOST CANYON TRL,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,1,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,W01,West,West,Going Straight,Stopped in Traffic,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,45,0,0,0,Followed Too Closely,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,75,32,F,M,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Mar 14 2024  3:56PM
