CUID,System Code,Rd_Number,Rd_Section,City_Street,Crash Date,Crash Time,Agency Id,City,County,Latitude,Longitude,Location 1,Link,Location 2,Location,Road Description,First HE,Second HE,Third HE,Fourth HE,MHE,Crash Type,Approach Overtaking Turn,Wild Animal,Number Killed,Number Injured,Injury 00,Injury 01,Injury 02,Injury 03,Injury 04,Total Vehicles,Secondary Crash,Construction Zone,School Zone,Road Contour Curves,Road Contour Grade,Road Condition,Lighting Conditions,Weather Condition,Weather Condition 2,Lane Position,TU-1 Direction,TU-2 Direction,TU-1 Movement,TU-2 Movement,TU-1 Type,TU-2 Type,TU-1 Special Function,TU-2 Special Function,TU-1 Autonomous Vehicle,TU-2 Autonomous Vehicle,TU-1 Hit And Run,TU-2 Hit And Run,TU-1 Speed Limit,TU-2 Speed Limit,TU-1 Estimated Speed,TU-2 Estimated Speed,TU-1 Speed,TU-2 Speed,TU-1 Driver Action,TU-2 Driver Action,TU-1 Human Contributing Factor,TU-2 Human Contributing Factor,TU-1 Age,TU-2 Age,TU-1 Sex ,TU-2 Sex,TU-1 Safety System Available ,TU-2 Safety System Available ,TU-1 Safety restraint Use,TU-2 Safety restraint Use,TU-1 Safety Helmet,TU-2  Safety Helmet,TU-1 Alcohol Suspected,TU-2 Alcohol Suspected,TU-1  Marijuana Suspected,TU-2 Marijuana Suspected,TU-1 Other Drugs Suspected ,TU-2 Other Drugs Suspected ,TU-1 NM Direction,TU-2 NM Direction,TU-1 NM Movement,TU-2 NM Movement,TU-1 NM Facility Available,TU-2 NM Facility Available,TU-1 NM Location ,TU-2 NM Location ,TU-1 NM Type,TU-2 NM Type,TU-1 NM Age ,TU-2 NM Age ,TU-1 NM Sex ,TU-2 NM Sex ,TU-1 NM Action ,TU-2 NM Action ,TU-1 NM Human Contributing Factor ,TU-2 NM Human Contributing Factor ,TU-1 NM Safety Helmet ,TU-2 NM Safety Helmet ,TU-1 NM Alcohol Suspected ,TU-2 NM Alcohol Suspected ,TU-1 NM Marijuana Suspected ,TU-2 NM Marijuana Suspected ,TU-1 NM Other Drugs Suspected ,TU-2 NM Other Drugs Suspected ,Record Status,Processing Status,Last Updated
129533,City Street,1038,MAINS,178HX,5/18/2021,23:06:00,PPD,PARKER,DOUGLAS,39.51822,-104.77477,MAINSTREET,AT,17800 BLK,Ran off right side,Non-Intersection,Curb,Tree,,,Curb,Curb,Not Applicable,,0,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,Curve Right,Level,Dry,Dark – Lighted,Clear,,W02,West,,Going Straight,,SUV,,No Special Function,,No Automation,,TRUE,FALSE,40,0,35,0,0,0,Careless Driving ,,Not Observed,,16,,M,,Shoulder and Lap Belt,,Unknown,,"Available, Not Used",,Yes - Other Method,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 13 2021  3:34PM
128093,County Road,4700,HIGHL,BROAD,5/19/2021,05:23:00,DSO,,DOUGLAS,,,HIGHLANDS RANCH PKWY W,99999FW,BROADWAY S,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,1,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,E03,East,East,Going Straight,Stopped in Traffic,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,20,0,20,0,Careless Driving ,No Contributing Action,Age/Driver Ability,No Apparent Contributing Factor,20,49,M,F,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Nov 30 2021 11:26PM
128731,State Highway,470A,18.00,V,5/19/2021,07:35:00,CSP,,DOUGLAS,39.5620765,-105.0156219,C-470,AT,MM 18,On Roadway,Express/Managed/HOV Lane,Vehicle Debris or Cargo,,,,Vehicle Debris or Cargo,Vehicle Debris or Cargo,Not Applicable,,0,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Right,Level,Dry,Daylight,Clear,,W01,West,West,Going Straight,Going Straight,Unknown ,SUV,,No Special Function,,No Automation,TRUE,FALSE,0,65,0,65,0,0,,No Contributing Action,,No Apparent Contributing Factor,,46,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun  5 2023 10:04PM
235929,State Highway,470A,19.00,,5/19/2021,08:22:00,CSP,,DOUGLAS,39.55999,-105.00797,C-470,AT,MM 19,On Roadway,Non-Intersection,Other Non-Fixed Object (Describe in Narrative),,,,Other Non-Fixed Object (Describe in Narrative),Other Non-Fixed Object Describe in Narrative),Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,West,,Going Straight,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,65,0,65,0,65,0,No Contributing Action,,No Apparent Contributing Factor,,56,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Feb 14 2023  3:49PM
144085,City Street,0185,TRAIL,DREAM,5/19/2021,10:32:00,CRPD,CASTLE ROCK,DOUGLAS,,,TRAILBLAZER WAY,0.10MN,DREAMCATCHER LOOP,On Roadway,Non-Intersection,Parked Motor Vehicle,,,,Parked Motor Vehicle,Parked Motor Vehicle,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,N00,,North,Other (Describe in Narrative),Parked,SUV,SUV,,No Special Function,No Automation,,FALSE,FALSE,0,0,0,0,0,0,No Contributing Action,,No Apparent Contributing Factor,,2,0,,,None,None,Not Used,Not Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Aug 18 2021  6:03AM
122297,County Road,4700,PINEC,PLATT,5/19/2021,11:00:00,DSO,,DOUGLAS,,,CR 67,AT,MM 4.5,Ran off right side,Non-Intersection,Large Rocks or Boulder,Embankment,,,Large Rocks or Boulder,Large Rocks or Boulder,Not Applicable,,0,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,Curve Left,Uphill,Dry,Dark – Unlighted,Clear,,S01,Southwest,,Negotiating a Curve,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,30,0,30,0,30,0,Over-Correcting/ Over-Steering,,Other Factor (Describe in Narrative),,32,,F,,,,,,,,Yes - SFST,,Marijuana Not Suspected,,No - Other Method,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Dec  1 2021  4:56PM
128142,County Road,4700,BROAD,DADCL,5/19/2021,12:08:00,DSO,,DOUGLAS,,,BROADWAY S,99999FN,DAD CLARK DR,On Roadway,Intersection Related,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,S03,South,South,Changing Lanes,Going Straight,SUV,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,20,25,20,25,Lane Violation,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,77,53,F,M,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Nov 30 2021  7:56PM
131744,City Street,1038,HESSR,NATED,5/19/2021,12:30:00,PPD,PARKER,DOUGLAS,,,E HESS RD ,00100FE,NATE DR ,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,,E01,East,East,Slowing,Slowing,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,40,15,10,15,10,Careless Driving ,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,18,47,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jul  9 2021  6:02AM
144792,State Highway,086B,100.17,,5/19/2021,12:31:00,CRPD,CASTLE ROCK,DOUGLAS,39.413041,-104.864984,HWY 86,AT,ALLEN WY,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,,,,,,,N00,Northwest,Northwest,Going Straight,Slowing,Pickup Truck/Utility Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,TRUE,35,35,30,10,0,0,Careless Driving ,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,42,,M,,None,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Nov 29 2021  3:53PM
113478,State Highway,086B,100.39,,5/19/2021,12:45:00,CRPD,CASTLE ROCK,DOUGLAS,39.410769,-104.862265,FOUNDERS PKWY,00040FS,FRONT ST,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,N00,North,North,Slowing,Stopped in Traffic,Pickup Truck/Utility Van,SUV,No Special Function,No Special Function,No Automation,Full Automation,FALSE,FALSE,35,35,20,0,25,0,Followed Too Closely,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,16,47,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Nov 29 2021  5:18PM
113490,State Highway,086A,3.30,,5/19/2021,14:56:00,CRPD,CASTLE ROCK,DOUGLAS,39.381161,-104.806855,HWY 86,00500FN,ENDERUD BLVD ,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N00,North,North,Going Straight,Stopped in Traffic,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,50,0,50,0,Followed Too Closely,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,19,36,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Feb 13 2023 10:18PM
112985,City Street,1038,JORDA,CENTR,5/19/2021,15:19:00,PPD,PARKER,DOUGLAS,39.53673,-104.79342,S JORDAN RD,AT,CENTRE CT ,On Roadway,Intersection Related,Front to Rear,Front to Rear,,,Front to Rear,Rear-End,Not Applicable,,0,1,3,1,0,0,0,3,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,S02,South,South,Slowing,Stopped in Traffic,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,40,40,30,0,30,0,Careless Driving ,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,18,37,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 14 2021  5:41PM
113156,City Street,0185,MEADO,LOWME,5/19/2021,15:33:00,CRPD,CASTLE ROCK,DOUGLAS,,,MEADOWS BLVD,00150FE,LOW MEADOW BLVD ,On Roadway,At Intersection,Front to Rear,Front to Rear,,,Front to Rear,Rear-End,Not Applicable,,0,2,1,2,0,0,0,2,FALSE,TRUE,FALSE,Straight,Level,Dry,Daylight,Clear,,N00,West,West,Going Straight,Stopped in Traffic,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,20,0,0,0,Followed Too Closely,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,35,31,F,M,None,Shoulder and Lap Belt,Unknown,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Jun 30 2021  4:50PM
119673,State Highway,470A,20.00,,5/19/2021,16:10:00,CSP,,DOUGLAS,39.565318,-104.980398,C-470,AT,MM 20,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,West,West,Going Straight,Slowing,Unknown ,SUV,,No Special Function,,No Automation,TRUE,FALSE,0,65,0,10,0,0,,No Contributing Action,,No Apparent Contributing Factor,,37,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Feb 14 2023  3:49PM
122302,Interstate Highway,025A,186,,5/19/2021,16:50:00,CSP,,DOUGLAS,39.43315,-104.87914,I-25,AT,MM 186,On Roadway,Non-Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,,N02,North,North,Changing Lanes,Going Straight,"Medium/Heavy Trucks, GVWR/GCWR 10,001 or Over",Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,75,75,75,78,75,0,Lane Violation,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,35,58,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Nov 23 2021 11:19PM
236092,State Highway,470A,20.00,,5/19/2021,16:50:00,CSP,,DOUGLAS,39.565318,-104.980398,C-470,AT,MM 20,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,E03,East,East,Going Straight,Stopped in Traffic,Pickup Truck/Utility Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,30,0,65,60,Followed Too Closely,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,19,48,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Feb 14 2023  3:49PM
312448,State Highway,470A,25.36,B,5/19/2021,16:58:00,CSP,,DOUGLAS,39.56028,-104.88354,HIGHWAY 470 EB OFF RAMP,AT,MM 25.36,Ran off left side,Ramp,Guardrail End,Rear to Side,,,Guardrail End,Guardrail End,Not Applicable,,0,1,1,0,1,0,0,2,FALSE,FALSE,FALSE,Curve Right,Level,Dry,Daylight,Clear,,E01,East,East,Changing Lanes,Going Straight,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,65,65,65,65,Careless Driving ,No Contributing Action,Driver Unfamiliar With Area,No Apparent Contributing Factor,23,76,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Other Method,No - Other Method,Marijuana Not Suspected,Marijuana Not Suspected,No - Other Method,No - Other Method,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Feb 21 2023  7:39PM
236034,State Highway,470A,17.00,,5/19/2021,17:30:00,CSP,,DOUGLAS,39.564475,-105.033895,C-470,AT,MM 17,On Roadway,Non-Intersection,Front to Rear,Front to Rear,Front to Rear,,Front to Rear,Rear-End,Not Applicable,,0,3,2,2,1,0,0,4,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W02,West,West,Slowing,Stopped in Traffic,SUV,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,45,0,0,50,Followed Too Closely,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,19,35,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Feb 14 2023  3:28PM
113528,State Highway,085B,184.79,,5/19/2021,18:02:00,CRPD,CASTLE ROCK,DOUGLAS,39.411967,-104.869892,E MEADOWS PKWY,AT,FOUNDERS PKWY,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,3,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,,N00,East,East,Going Straight,Stopped in Traffic,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,35,30,0,0,0,Followed Too Closely,No Contributing Action,Distracted - Other Exterior,No Apparent Contributing Factor,35,18,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 21 2021  9:48PM
236222,State Highway,067D,94.00,,5/20/2021,03:00:00,CSP,,DOUGLAS,39.19124,-105.17382,HWY 67,AT,MM 94,Ran off left side,Non-Intersection,Embankment,,,,Embankment,Embankment,Not Applicable,,0,1,0,0,1,0,0,1,FALSE,FALSE,FALSE,Curve Right,Level,Dry,Dark – Unlighted,Clear,,N01,North,,Other (Describe in Narrative),,Passenger Car/Passenger Van,,No Special Function,,No Automation,,FALSE,FALSE,55,0,35,0,35,0,Careless Driving ,,Asleep or Fatigued,,47,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Feb 16 2023  3:13PM
128313,City Street,0184,CANYO,HESSR,5/20/2021,07:45:00,DSO,CASTLE PINES,DOUGLAS,,,CANYONSIDE BLVD,AT,HESS RD,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,1,1,0,1,0,0,2,FALSE,FALSE,FALSE,Curve Left,Level,Dry,Daylight,Clear,,E02,North,East,Making Left Turn,Going Straight,Pickup Truck/Utility Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,35,40,5,40,35,40,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,45,22,M,F,,,,,,,No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Dec  6 2021  1:35PM
312466,Interstate Highway,025A,190.00,,5/20/2021,08:00:00,CSP,,DOUGLAS,39.5004,-104.87426,INTERSTATE 25,AT,MM 190,On Roadway,Non-Intersection,Wild Animal,,,,Wild Animal,Wild Animal,Not Applicable,DEER,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,N03,North,,Going Straight,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,75,0,75,0,75,0,No Contributing Action,,No Apparent Contributing Factor,,66,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Other Method,,Marijuana Not Suspected,,No - Other Method,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Feb 21 2023  4:59PM
128292,County Road,4700,COUNT,HOLLY,5/20/2021,11:07:00,DSO,,DOUGLAS,,,COUNTY LINE RD E,0.31ME,HOLLY ST S,On Roadway,Driveway Access Related,Other Non-Collision,Side to Side-Same Direction,,,Side to Side-Same Direction,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,Clear,E01,North,East,Making Right Turn,Swerve/Avoidance,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,Unknown,No Automation,TRUE,FALSE,0,45,0,0,0,35,Failed to Yield ROW,No Contributing Action,Not Observed,No Apparent Contributing Factor,,32,,F,,,,,,,,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Nov 30 2021  9:51PM
113141,State Highway,083A,61.45,,5/20/2021,11:52:00,PPD,PARKER,DOUGLAS,39.54274,-104.77102,PARKER RD S,AT,9500 BLK S,On Roadway,Intersection Related,Front to Rear,Front to Rear,,,Front to Rear,Rear-End,Not Applicable,,0,0,3,0,0,0,0,3,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,N03,North,North,Going Straight,Slowing,SUV,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,45,5,0,0,Careless Driving ,No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,21,59,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Nov 26 2021  5:43PM
128681,State Highway,470A,20.00,,5/20/2021,13:55:00,CSP,,DOUGLAS,39.565318,-104.980398,C-470,AT,MM 20,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,E01,East,East,Changing Lanes,Going Straight,Passenger Car/Passenger Van,"Medium/Heavy Trucks, GVWR/GCWR 16,001 or over",No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,65,65,30,60,60,60,Reckless Driving,No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,29,70,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Feb 14 2023  3:49PM
134642,City Street,0185,PLUMC,PLUMC,5/20/2021,14:15:00,CRPD,CASTLE ROCK,DOUGLAS,,,PLUM CREEK PKWY,0.10MW,PLUM CREEK BLVD,Ran off right side,Non-Intersection,Concrete Highway Barrier,,,,Concrete Highway Barrier,Concrete Highway Barrier,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,N00,West,,Other (Describe in Narrative),,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,35,0,30,0,0,0,Lane Violation,,Driver Inexperience,,22,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,Yes - Preliminary Breath Test,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Dec  6 2021  7:32PM
113146,Interstate Highway,025A,185.04,N,5/20/2021,14:20:00,CRPD,CASTLE ROCK,DOUGLAS,39.4242568,-104.8778385,CASTLE ROCK PKWY,AT,PROMENADE PKWY,On Roadway,Roundabout,Other Non-Collision,Front to Rear,,,Front to Rear,Rear-End,Not Applicable,,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,,East,East,Changing Lanes,Swerve/Avoidance,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,15,15,15,20,15,20,Improper Turn,Followed Too Closely,,,17,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 25 2023  8:01PM
116631,State Highway,085B,184.91,,5/20/2021,14:26:00,CRPD,CASTLE ROCK,DOUGLAS,39.41084,-104.872047,W MEADOW PKWY,00080FE,FACTORY SHOPS BLVD ,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,N00,West,West,Changing Lanes,Changing Lanes,Pickup Truck/Utility Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,10,10,10,10,Lane Violation,,Looked/Did Not See,Other Factor (Describe in Narrative),46,37,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Sep 29 2021  6:31PM
113492,Interstate Highway,025A,185.04,N,5/20/2021,15:11:00,CRPD,CASTLE PINES,DOUGLAS,39.4242568,-104.8778385,CASTLE ROCK PKWY,AT,PROMENADE PKWY,On Roadway,Roundabout,Side to Side-Same Direction,,,,Side to Side-Same Direction,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Right,Level,Dry,Daylight,Clear,,N00,East,South,Going Straight,Other (Describe in Narrative),Unknown ,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,35,35,0,20,0,25,Failed to Yield ROW,No Contributing Action,Other Factor (Describe in Narrative),No Apparent Contributing Factor,,36,,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Unknown,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,May 25 2023  8:01PM
